   ILREP   N   L
   -----   -   -
             7.12E-16  3.72E-16  1.68E-16  6.69E-17  1.82E-17  6.59E-18  2.36E-18  6.01E-19  2.13E-19
    46       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.94E-33  2.56E-23  1.43E-18  4.74E-16  1.84E-15
             2.15E-15  1.12E-15  5.02E-16  2.00E-16  5.44E-17  1.97E-17  7.04E-18  1.79E-18  6.36E-19
    47       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.53E-34  4.17E-24  2.40E-19  8.16E-17  3.19E-16
             3.75E-16  1.95E-16  8.79E-17  3.50E-17  9.53E-18  3.45E-18  1.24E-18  3.15E-19  1.12E-19
    48       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-34  1.29E-24  7.50E-20  2.57E-17  1.00E-16
             1.18E-16  6.16E-17  2.77E-17  1.10E-17  3.00E-18  1.09E-18  3.89E-19  9.92E-20  3.51E-20
    50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.13E-34  9.69E-25  5.35E-20  1.78E-17  7.00E-17
             8.36E-17  4.43E-17  2.01E-17  8.03E-18  2.19E-18  7.94E-19  2.84E-19  7.25E-20  2.57E-20
    51       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.75E-33  1.64E-23  9.46E-19  3.23E-16  1.27E-15
             1.50E-15  7.85E-16  3.54E-16  1.41E-16  3.85E-17  1.39E-17  4.99E-18  1.27E-18  4.50E-19
    52       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.20E-34  6.69E-24  4.14E-19  1.47E-16  5.86E-16
             6.99E-16  3.68E-16  1.66E-16  6.65E-17  1.81E-17  6.56E-18  2.35E-18  5.98E-19  2.12E-19
    53       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.68E-33  1.94E-23  1.25E-18  4.51E-16  1.80E-15
             2.14E-15  1.12E-15  5.04E-16  2.01E-16  5.47E-17  1.98E-17  7.09E-18  1.81E-18  6.40E-19
    54       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.73E-34  3.31E-24  2.18E-19  8.06E-17  3.24E-16
             3.86E-16  2.03E-16  9.14E-17  3.65E-17  9.94E-18  3.60E-18  1.29E-18  3.28E-19  1.16E-19
    55       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.39E-35  1.03E-24  6.86E-20  2.55E-17  1.03E-16
             1.22E-16  6.43E-17  2.90E-17  1.16E-17  3.15E-18  1.14E-18  4.08E-19  1.04E-19  3.69E-20
    57       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.50E-35  7.44E-25  4.75E-20  1.72E-17  6.95E-17
             8.41E-17  4.49E-17  2.04E-17  8.18E-18  2.23E-18  8.09E-19  2.90E-19  7.38E-20  2.62E-20
    58       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.04E-33  1.27E-23  8.36E-19  3.09E-16  1.24E-15
             1.49E-15  7.86E-16  3.55E-16  1.42E-16  3.87E-17  1.40E-17  5.01E-18  1.28E-18  4.53E-19
    59       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.89E-34  5.30E-24  3.68E-19  1.41E-16  5.73E-16
             6.92E-16  3.67E-16  1.66E-16  6.64E-17  1.81E-17  6.56E-18  2.35E-18  5.98E-19  2.12E-19
    60       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.10E-33  1.58E-23  1.12E-18  4.34E-16  1.77E-15
             2.12E-15  1.12E-15  5.05E-16  2.02E-16  5.49E-17  1.99E-17  7.12E-18  1.81E-18  6.43E-19
    61       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.85E-34  2.77E-24  2.03E-19  7.97E-17  3.27E-16
             3.94E-16  2.08E-16  9.41E-17  3.76E-17  1.02E-17  3.71E-18  1.33E-18  3.39E-19  1.20E-19
    62       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.72E-35  8.65E-25  6.39E-20  2.53E-17  1.04E-16
             1.25E-16  6.62E-17  2.99E-17  1.20E-17  3.26E-18  1.18E-18  4.22E-19  1.08E-19  3.81E-20
    64       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.27E-35  6.08E-25  4.33E-20  1.67E-17  6.91E-17
             8.45E-17  4.54E-17  2.07E-17  8.29E-18  2.26E-18  8.21E-19  2.94E-19  7.50E-20  2.66E-20
    65       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.96E-34  1.04E-23  7.61E-19  2.98E-16  1.23E-15
             1.48E-15  7.87E-16  3.56E-16  1.42E-16  3.88E-17  1.41E-17  5.04E-18  1.28E-18  4.55E-19
    66       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.72E-34  4.42E-24  3.37E-19  1.35E-16  5.62E-16
             6.84E-16  3.64E-16  1.65E-16  6.61E-17  1.80E-17  6.53E-18  2.34E-18  5.96E-19  2.11E-19
    67       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.89E-34  1.34E-23  1.04E-18  4.21E-16  1.74E-15
             2.11E-15  1.12E-15  5.05E-16  2.02E-16  5.50E-17  1.99E-17  7.14E-18  1.82E-18  6.45E-19
    68       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.37E-34  2.41E-24  1.91E-19  7.90E-17  3.29E-16
             4.00E-16  2.12E-16  9.61E-17  3.85E-17  1.05E-17  3.80E-18  1.36E-18  3.46E-19  1.23E-19
    69       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.23E-35  7.53E-25  6.04E-20  2.51E-17  1.05E-16
             1.27E-16  6.75E-17  3.06E-17  1.22E-17  3.33E-18  1.21E-18  4.32E-19  1.10E-19  3.90E-20
    71       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.08E-35  5.19E-25  4.02E-20  1.64E-17  6.87E-17
             8.47E-17  4.57E-17  2.09E-17  8.38E-18  2.29E-18  8.31E-19  2.97E-19  7.58E-20  2.69E-20
    72       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.10E-34  8.94E-24  7.06E-19  2.90E-16  1.21E-15
             1.48E-15  7.88E-16  3.57E-16  1.43E-16  3.90E-17  1.41E-17  5.06E-18  1.29E-18  4.57E-19
    73       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.04E-34  3.84E-24  3.13E-19  1.32E-16  5.54E-16
             6.79E-16  3.63E-16  1.65E-16  6.60E-17  1.80E-17  6.53E-18  2.34E-18  5.96E-19  2.11E-19
    74       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.06E-34  1.17E-23  9.71E-19  4.10E-16  1.72E-15
             2.10E-15  1.11E-15  5.05E-16  2.02E-16  5.50E-17  1.99E-17  7.14E-18  1.82E-18  6.45E-19
    75       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.08E-34  2.15E-24  1.83E-19  7.83E-17  3.30E-16
             4.04E-16  2.15E-16  9.76E-17  3.91E-17  1.07E-17  3.86E-18  1.38E-18  3.52E-19  1.25E-19
    76       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.33E-35  6.73E-25  5.75E-20  2.48E-17  1.05E-16
             1.29E-16  6.85E-17  3.10E-17  1.24E-17  3.39E-18  1.23E-18  4.39E-19  1.12E-19  3.97E-20
    78       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.44E-35  4.71E-25  3.89E-20  1.65E-17  7.02E-17
             8.71E-17  4.72E-17  2.15E-17  8.66E-18  2.37E-18  8.59E-19  3.08E-19  7.84E-20  2.78E-20
    79       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.98E-34  7.93E-24  6.67E-19  2.85E-16  1.20E-15
             1.48E-15  7.90E-16  3.59E-16  1.44E-16  3.92E-17  1.42E-17  5.09E-18  1.30E-18  4.60E-19
    80       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.63E-34  3.42E-24  2.96E-19  1.28E-16  5.47E-16
             6.73E-16  3.61E-16  1.64E-16  6.58E-17  1.80E-17  6.51E-18  2.33E-18  5.94E-19  2.11E-19
    81       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.90E-34  1.05E-23  9.21E-19  4.01E-16  1.70E-15
             2.08E-15  1.11E-15  5.04E-16  2.02E-16  5.50E-17  1.99E-17  7.13E-18  1.82E-18  6.45E-19
    82       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.86E-35  1.97E-24  1.75E-19  7.76E-17  3.31E-16
             4.07E-16  2.18E-16  9.87E-17  3.95E-17  1.08E-17  3.91E-18  1.40E-18  3.57E-19  1.26E-19
    83       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.73E-35  6.13E-25  5.52E-20  2.46E-17  1.05E-16
             1.29E-16  6.91E-17  3.14E-17  1.26E-17  3.42E-18  1.24E-18  4.44E-19  1.13E-19  4.01E-20
    85       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.97E-35  4.23E-25  3.69E-20  1.62E-17  6.94E-17
             8.66E-17  4.71E-17  2.15E-17  8.65E-18  2.37E-18  8.58E-19  3.07E-19  7.84E-20  2.78E-20
    86       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.25E-34  7.17E-24  6.34E-19  2.79E-16  1.19E-15
             1.47E-15  7.89E-16  3.59E-16  1.44E-16  3.92E-17  1.42E-17  5.09E-18  1.30E-18  4.60E-19
    87       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.33E-34  3.07E-24  2.78E-19  1.24E-16  5.34E-16
             6.61E-16  3.56E-16  1.62E-16  6.49E-17  1.77E-17  6.42E-18  2.30E-18  5.86E-19  2.08E-19
    88       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.11E-34  9.64E-24  8.80E-19  3.94E-16  1.68E-15
             2.07E-15  1.11E-15  5.03E-16  2.01E-16  5.49E-17  1.99E-17  7.12E-18  1.82E-18  6.43E-19
    89       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.54E-35  1.82E-24  1.69E-19  7.69E-17  3.31E-16
             4.08E-16  2.19E-16  9.94E-17  3.98E-17  1.09E-17  3.94E-18  1.41E-18  3.59E-19  1.27E-19
    90       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.32E-35  5.67E-25  5.32E-20  2.43E-17  1.05E-16
             1.29E-16  6.93E-17  3.15E-17  1.26E-17  3.44E-18  1.25E-18  4.46E-19  1.14E-19  4.03E-20
    92       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.65E-35  3.87E-25  3.53E-20  1.59E-17  6.87E-17
             8.61E-17  4.69E-17  2.15E-17  8.64E-18  2.36E-18  8.57E-19  3.07E-19  7.83E-20  2.77E-20
    93       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.75E-34  6.59E-24  6.08E-19  2.74E-16  1.18E-15
             1.46E-15  7.87E-16  3.58E-16  1.44E-16  3.92E-17  1.42E-17  5.08E-18  1.30E-18  4.59E-19
    94       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.14E-34  2.85E-24  2.68E-19  1.22E-16  5.29E-16
             6.58E-16  3.54E-16  1.61E-16  6.48E-17  1.77E-17  6.41E-18  2.29E-18  5.85E-19  2.07E-19
    95       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.57E-34  8.99E-24  8.51E-19  3.89E-16  1.68E-15
             2.07E-15  1.11E-15  5.03E-16  2.02E-16  5.50E-17  1.99E-17  7.14E-18  1.82E-18  6.45E-19
    96       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.58E-35  1.70E-24  1.64E-19  7.60E-17  3.29E-16
             4.08E-16  2.19E-16  9.95E-17  3.99E-17  1.09E-17  3.94E-18  1.41E-18  3.60E-19  1.28E-19
    97       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.02E-35  5.30E-25  5.16E-20  2.40E-17  1.04E-16
             1.29E-16  6.95E-17  3.16E-17  1.27E-17  3.45E-18  1.25E-18  4.48E-19  1.14E-19  4.05E-20
    99       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.43E-35  3.59E-25  3.40E-20  1.56E-17  6.81E-17
             8.56E-17  4.67E-17  2.14E-17  8.61E-18  2.35E-18  8.54E-19  3.06E-19  7.80E-20  2.77E-20
   100       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.40E-34  6.15E-24  5.87E-19  2.70E-16  1.17E-15
             1.46E-15  7.85E-16  3.57E-16  1.43E-16  3.91E-17  1.42E-17  5.08E-18  1.29E-18  4.59E-19
   101       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.01E-34  2.67E-24  2.59E-19  1.21E-16  5.25E-16
             6.55E-16  3.53E-16  1.61E-16  6.46E-17  1.76E-17  6.40E-18  2.29E-18  5.84E-19  2.07E-19
   102       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.15E-34  8.43E-24  8.22E-19  3.83E-16  1.66E-15
             2.05E-15  1.10E-15  5.01E-16  2.01E-16  5.48E-17  1.99E-17  7.11E-18  1.81E-18  6.42E-19
   103       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.87E-35  1.61E-24  1.60E-19  7.54E-17  3.29E-16
             4.08E-16  2.20E-16  9.99E-17  4.00E-17  1.09E-17  3.96E-18  1.42E-18  3.62E-19  1.28E-19
   104       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.80E-35  4.99E-25  4.99E-20  2.37E-17  1.03E-16
             1.29E-16  6.92E-17  3.15E-17  1.26E-17  3.44E-18  1.25E-18  4.47E-19  1.14E-19  4.03E-20
   106       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.26E-35  3.37E-25  3.28E-20  1.54E-17  6.75E-17
             8.50E-17  4.65E-17  2.13E-17  8.58E-18  2.35E-18  8.52E-19  3.05E-19  7.78E-20  2.76E-20
   107       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.13E-34  5.79E-24  5.69E-19  2.67E-16  1.16E-15
             1.45E-15  7.83E-16  3.56E-16  1.43E-16  3.90E-17  1.42E-17  5.07E-18  1.29E-18  4.58E-19
   108       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.02E-35  2.52E-24  2.52E-19  1.19E-16  5.21E-16
             6.51E-16  3.52E-16  1.61E-16  6.45E-17  1.76E-17  6.38E-18  2.29E-18  5.83E-19  2.07E-19
   109       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.83E-34  7.98E-24  7.98E-19  3.77E-16  1.64E-15
             2.04E-15  1.10E-15  4.98E-16  2.00E-16  5.45E-17  1.98E-17  7.07E-18  1.80E-18  6.39E-19
   110       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.57E-35  1.60E-24  1.63E-19  7.78E-17  3.41E-16
             4.24E-16  2.29E-16  1.04E-16  4.17E-17  1.14E-17  4.13E-18  1.48E-18  3.77E-19  1.33E-19
   111       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.62E-35  4.74E-25  4.86E-20  2.34E-17  1.03E-16
             1.28E-16  6.90E-17  3.14E-17  1.26E-17  3.43E-18  1.24E-18  4.46E-19  1.14E-19  4.03E-20
   113       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.13E-35  3.19E-25  3.19E-20  1.51E-17  6.68E-17
             8.44E-17  4.63E-17  2.12E-17  8.54E-18  2.34E-18  8.48E-19  3.04E-19  7.75E-20  2.75E-20
   114       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.93E-34  5.50E-24  5.54E-19  2.64E-16  1.16E-15
             1.44E-15  7.80E-16  3.55E-16  1.43E-16  3.89E-17  1.41E-17  5.05E-18  1.29E-18  4.57E-19
   115       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.22E-35  2.41E-24  2.45E-19  1.18E-16  5.18E-16
             6.48E-16  3.51E-16  1.60E-16  6.43E-17  1.76E-17  6.37E-18  2.28E-18  5.81E-19  2.06E-19
   116       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.58E-34  7.58E-24  7.74E-19  3.71E-16  1.62E-15
             2.02E-15  1.09E-15  4.94E-16  1.98E-16  5.40E-17  1.96E-17  7.01E-18  1.79E-18  6.34E-19
   117       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.09E-35  1.53E-24  1.59E-19  7.69E-17  3.38E-16
             4.22E-16  2.27E-16  1.03E-16  4.15E-17  1.13E-17  4.11E-18  1.47E-18  3.75E-19  1.33E-19
   118       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.48E-35  4.51E-25  4.73E-20  2.31E-17  1.02E-16
             1.27E-16  6.85E-17  3.12E-17  1.25E-17  3.41E-18  1.24E-18  4.43E-19  1.13E-19  4.00E-20
   120       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.03E-35  3.02E-25  3.09E-20  1.48E-17  6.58E-17
             8.34E-17  4.57E-17  2.10E-17  8.45E-18  2.31E-18  8.39E-19  3.00E-19  7.66E-20  2.72E-20
   121       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.76E-34  5.25E-24  5.39E-19  2.60E-16  1.14E-15
             1.43E-15  7.75E-16  3.53E-16  1.42E-16  3.87E-17  1.40E-17  5.03E-18  1.28E-18  4.54E-19
   122       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.55E-35  2.30E-24  2.39E-19  1.16E-16  5.12E-16
             6.43E-16  3.48E-16  1.59E-16  6.38E-17  1.74E-17  6.32E-18  2.26E-18  5.77E-19  2.05E-19
   123       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.38E-34  7.26E-24  7.56E-19  3.66E-16  1.61E-15
             2.00E-15  1.08E-15  4.91E-16  1.97E-16  5.37E-17  1.95E-17  6.98E-18  1.78E-18  6.30E-19
   124       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.71E-35  1.47E-24  1.55E-19  7.60E-17  3.35E-16
             4.19E-16  2.26E-16  1.03E-16  4.13E-17  1.13E-17  4.09E-18  1.46E-18  3.73E-19  1.32E-19
   125       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.45E-35  4.57E-25  4.88E-20  2.41E-17  1.07E-16
             1.33E-16  7.20E-17  3.28E-17  1.31E-17  3.59E-18  1.30E-18  4.66E-19  1.19E-19  4.21E-20
   127       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.46E-36  2.89E-25  3.01E-20  1.47E-17  6.52E-17
             8.27E-17  4.54E-17  2.08E-17  8.40E-18  2.30E-18  8.34E-19  2.99E-19  7.62E-20  2.70E-20
   128       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.63E-34  5.04E-24  5.28E-19  2.57E-16  1.14E-15
             1.43E-15  7.72E-16  3.52E-16  1.41E-16  3.86E-17  1.40E-17  5.01E-18  1.28E-18  4.53E-19
   129       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.04E-35  2.22E-24  2.34E-19  1.15E-16  5.09E-16
             6.40E-16  3.47E-16  1.58E-16  6.36E-17  1.74E-17  6.30E-18  2.26E-18  5.75E-19  2.04E-19
   130       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.21E-34  6.98E-24  7.39E-19  3.61E-16  1.59E-15
             1.99E-15  1.07E-15  4.87E-16  1.96E-16  5.34E-17  1.93E-17  6.93E-18  1.77E-18  6.26E-19
   131       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.40E-35  1.42E-24  1.52E-19  7.51E-17  3.32E-16
             4.16E-16  2.25E-16  1.02E-16  4.11E-17  1.12E-17  4.07E-18  1.46E-18  3.71E-19  1.32E-19
   132       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.34E-35  4.37E-25  4.75E-20  2.36E-17  1.05E-16
             1.31E-16  7.10E-17  3.23E-17  1.30E-17  3.54E-18  1.28E-18  4.60E-19  1.17E-19  4.15E-20
   134       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.81E-36  2.78E-25  2.94E-20  1.45E-17  6.46E-17
             8.21E-17  4.51E-17  2.07E-17  8.35E-18  2.28E-18  8.29E-19  2.97E-19  7.57E-20  2.69E-20
   135       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-34  4.86E-24  5.17E-19  2.54E-16  1.13E-15
             1.42E-15  7.68E-16  3.50E-16  1.41E-16  3.84E-17  1.39E-17  4.99E-18  1.27E-18  4.50E-19
   136       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.60E-35  2.14E-24  2.30E-19  1.14E-16  5.05E-16
             6.35E-16  3.45E-16  1.57E-16  6.33E-17  1.73E-17  6.27E-18  2.24E-18  5.72E-19  2.03E-19
   137       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.08E-34  6.73E-24  7.23E-19  3.57E-16  1.58E-15
             1.97E-15  1.06E-15  4.84E-16  1.94E-16  5.30E-17  1.92E-17  6.88E-18  1.75E-18  6.21E-19
   138       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.14E-35  1.37E-24  1.49E-19  7.43E-17  3.30E-16
             4.13E-16  2.24E-16  1.02E-16  4.09E-17  1.12E-17  4.05E-18  1.45E-18  3.69E-19  1.31E-19
   139       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.25E-35  4.20E-25  4.62E-20  2.32E-17  1.03E-16
             1.29E-16  7.00E-17  3.19E-17  1.28E-17  3.49E-18  1.27E-18  4.53E-19  1.16E-19  4.10E-20
   141       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.25E-36  2.68E-25  2.88E-20  1.43E-17  6.39E-17
             8.13E-17  4.47E-17  2.05E-17  8.28E-18  2.27E-18  8.22E-19  2.95E-19  7.51E-20  2.66E-20
   142       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.44E-34  4.71E-24  5.08E-19  2.52E-16  1.12E-15
             1.41E-15  7.64E-16  3.48E-16  1.40E-16  3.82E-17  1.39E-17  4.96E-18  1.27E-18  4.48E-19
   143       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.25E-35  2.08E-24  2.26E-19  1.13E-16  5.02E-16
             6.32E-16  3.43E-16  1.57E-16  6.30E-17  1.72E-17  6.24E-18  2.24E-18  5.70E-19  2.02E-19
   144       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.96E-34  6.52E-24  7.08E-19  3.52E-16  1.56E-15
             1.95E-15  1.05E-15  4.80E-16  1.93E-16  5.25E-17  1.91E-17  6.82E-18  1.74E-18  6.16E-19
   145       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.92E-35  1.33E-24  1.46E-19  7.34E-17  3.27E-16
             4.10E-16  2.22E-16  1.01E-16  4.06E-17  1.11E-17  4.02E-18  1.44E-18  3.67E-19  1.30E-19
   146       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.18E-35  4.04E-25  4.49E-20  2.27E-17  1.01E-16
             1.27E-16  6.89E-17  3.14E-17  1.26E-17  3.44E-18  1.25E-18  4.47E-19  1.14E-19  4.03E-20
   148       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.79E-36  2.59E-25  2.82E-20  1.41E-17  6.32E-17
             8.06E-17  4.44E-17  2.04E-17  8.22E-18  2.25E-18  8.17E-19  2.93E-19  7.46E-20  2.64E-20
   149       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.36E-34  4.57E-24  4.99E-19  2.49E-16  1.11E-15
             1.40E-15  7.59E-16  3.46E-16  1.39E-16  3.80E-17  1.38E-17  4.93E-18  1.26E-18  4.46E-19
   150       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.93E-35  2.02E-24  2.22E-19  1.11E-16  4.97E-16
             6.27E-16  3.41E-16  1.56E-16  6.26E-17  1.71E-17  6.21E-18  2.22E-18  5.67E-19  2.01E-19
   151       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.86E-34  6.31E-24  6.94E-19  3.47E-16  1.54E-15
             1.93E-15  1.04E-15  4.75E-16  1.91E-16  5.20E-17  1.89E-17  6.76E-18  1.72E-18  6.10E-19
   152       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.73E-35  1.29E-24  1.44E-19  7.26E-17  3.24E-16
             4.07E-16  2.20E-16  1.00E-16  4.03E-17  1.10E-17  3.99E-18  1.43E-18  3.65E-19  1.29E-19
   153       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.11E-35  3.89E-25  4.38E-20  2.23E-17  9.95E-17
             1.25E-16  6.78E-17  3.09E-17  1.24E-17  3.39E-18  1.23E-18  4.40E-19  1.12E-19  3.97E-20
   155       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.84E-36  1.02E-25  1.15E-20  5.85E-18  2.64E-17
             3.39E-17  1.87E-17  8.60E-18  3.47E-18  9.50E-19  3.45E-19  1.24E-19  3.15E-20  1.12E-20
   156       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.19E-35  1.87E-24  2.11E-19  1.08E-16  4.83E-16
             6.11E-16  3.32E-16  1.52E-16  6.09E-17  1.66E-17  6.04E-18  2.16E-18  5.51E-19  1.95E-19
   157       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.27E-35  8.25E-25  9.38E-20  4.81E-17  2.16E-16
             2.73E-16  1.49E-16  6.80E-17  2.73E-17  7.47E-18  2.71E-18  9.71E-19  2.47E-19  8.77E-20
   158       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.14E-35  2.59E-24  2.94E-19  1.50E-16  6.70E-16
             8.42E-16  4.56E-16  2.08E-16  8.34E-17  2.28E-17  8.26E-18  2.96E-18  7.54E-19  2.67E-19
   159       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.46E-35  5.48E-25  6.38E-20  3.31E-17  1.49E-16
             1.88E-16  1.02E-16  4.67E-17  1.87E-17  5.12E-18  1.86E-18  6.65E-19  1.69E-19  6.00E-20
   160       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.20E-36  1.63E-25  1.95E-20  1.03E-17  4.66E-17
             5.90E-17  3.21E-17  1.46E-17  5.88E-18  1.61E-18  5.83E-19  2.09E-19  5.32E-20  1.89E-20
   162       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.06E-36  7.73E-26  8.92E-21  4.62E-18  2.11E-17
             2.72E-17  1.51E-17  6.95E-18  2.81E-18  7.70E-19  2.80E-19  1.00E-19  2.55E-20  9.06E-21
   163       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.03E-35  1.52E-24  1.76E-19  9.09E-17  4.10E-16
             5.20E-16  2.84E-16  1.30E-16  5.21E-17  1.42E-17  5.17E-18  1.85E-18  4.72E-19  1.67E-19
   164       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.82E-35  6.93E-25  8.07E-20  4.19E-17  1.89E-16
