SEQ='P '     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  87181251.1    NPRNT= 6
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S2 3P2             (3)1( 0.0)        0.0 
     2          3S2 3P2             (3)1( 1.0)      299.1 
     3          3S2 3P2             (3)1( 2.0)      855.7 
     4          3S2 3P2             (1)2( 2.0)    14486.5 
     5          3S2 3P2             (1)0( 0.0)    43550.0 
     6          3S1 3P3             (5)0( 2.0)    52344.0 

   PARENT CONFG INDEXING                BWNP=  87173173.9    NPRNT= 2
   ---------------------
   INDP         CODE                       WI        WNP
   ----         ----                 --------  ----------
     1          3S2 3P2             (     7.0)        0.0 
     2          3S1 3P3             (    19.5)    96766.0 

   IC AVERAGED CONFG INDEXING           BWNR=  87248893.3   NCFG=   6
   --------------------------
   INDX  INDP   CODE                       WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 --------  ----------      -----------
     1     1    3S2 3P2 4S1         (    14.5)        0.0      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     2     1    3S2 3P2 4P1         (    44.5)    18975.7      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     3     1    3S2 3P2 4D1         (    69.5)    39950.6      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     4     2    3S1 3P3 4S1         (     4.5)    43872.4      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     5     1    3S2 3P2 4F1         (    97.5)    45619.5      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     6     2    3S1 3P3 4P1         (    14.5)    61600.2      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00

   NL-SHELL INDEXING & AUGER RATES                     NLREP=203
   -------------------------------
   ILREP   N   L
             3.26E-16  2.28E-16  1.13E-16  4.76E-17  1.33E-17  4.88E-18  1.76E-18  4.49E-19  1.59E-19
   115       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.62E-28  2.37E-21  1.38E-17  1.39E-16
             2.64E-16  1.86E-16  9.29E-17  3.91E-17  1.10E-17  4.02E-18  1.45E-18  3.70E-19  1.31E-19
   116       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.14E-28  7.54E-22  4.41E-18  4.47E-17
             8.56E-17  6.06E-17  3.04E-17  1.28E-17  3.60E-18  1.32E-18  4.75E-19  1.21E-19  4.31E-20
   117       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.34E-30  1.54E-23  9.03E-20  9.42E-19
             1.94E-18  1.52E-18  8.01E-19  3.48E-19  9.97E-20  3.68E-20  1.33E-20  3.40E-21  1.21E-21
   118       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.10E-31  7.08E-25  4.09E-21  4.25E-20
             8.83E-20  7.13E-20  3.83E-20  1.69E-20  4.87E-21  1.80E-21  6.52E-22  1.67E-22  5.94E-23
   120       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.31E-30  8.39E-24  5.14E-20  7.88E-19
             2.70E-18  3.08E-18  1.84E-18  8.45E-19  2.51E-19  9.35E-20  3.39E-20  8.73E-21  3.10E-21
   121       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.38E-28  2.88E-21  1.68E-17  1.69E-16
             3.21E-16  2.25E-16  1.12E-16  4.70E-17  1.32E-17  4.82E-18  1.74E-18  4.44E-19  1.57E-19
   122       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.42E-28  2.28E-21  1.34E-17  1.36E-16
             2.59E-16  1.83E-16  9.14E-17  3.85E-17  1.08E-17  3.96E-18  1.43E-18  3.64E-19  1.29E-19
   123       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.07E-28  7.20E-22  4.26E-18  4.33E-17
             8.32E-17  5.90E-17  2.96E-17  1.25E-17  3.51E-18  1.29E-18  4.63E-19  1.18E-19  4.20E-20
   124       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.21E-30  1.48E-23  8.79E-20  9.21E-19
             1.90E-18  1.49E-18  7.89E-19  3.43E-19  9.83E-20  3.63E-20  1.31E-20  3.35E-21  1.19E-21
   125       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.46E-32  6.19E-25  3.61E-21  3.81E-20
             8.11E-20  6.79E-20  3.72E-20  1.65E-20  4.80E-21  1.78E-21  6.45E-22  1.65E-22  5.88E-23
   127       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.23E-30  8.04E-24  4.99E-20  7.73E-19
             2.67E-18  3.06E-18  1.83E-18  8.41E-19  2.50E-19  9.31E-20  3.38E-20  8.69E-21  3.09E-21
   128       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.16E-28  2.79E-21  1.65E-17  1.66E-16
             3.17E-16  2.22E-16  1.10E-16  4.64E-17  1.30E-17  4.76E-18  1.71E-18  4.38E-19  1.55E-19
   129       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.25E-28  2.21E-21  1.31E-17  1.33E-16
             2.54E-16  1.79E-16  8.98E-17  3.78E-17  1.06E-17  3.89E-18  1.40E-18  3.58E-19  1.27E-19
   130       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.01E-28  6.89E-22  4.11E-18  4.19E-17
             8.07E-17  5.73E-17  2.88E-17  1.21E-17  3.41E-18  1.25E-18  4.50E-19  1.15E-19  4.08E-20
   131       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.10E-30  1.43E-23  8.55E-20  9.00E-19
             1.86E-18  1.47E-18  7.75E-19  3.37E-19  9.68E-20  3.57E-20  1.29E-20  3.30E-21  1.17E-21
   132       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.73E-32  5.80E-25  3.42E-21  3.62E-20
             7.77E-20  6.56E-20  3.60E-20  1.60E-20  4.67E-21  1.73E-21  6.28E-22  1.61E-22  5.72E-23
   134       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.16E-30  7.71E-24  4.84E-20  7.59E-19
             2.64E-18  3.04E-18  1.82E-18  8.37E-19  2.48E-19  9.26E-20  3.36E-20  8.65E-21  3.07E-21
   135       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.97E-28  2.71E-21  1.61E-17  1.64E-16
             3.11E-16  2.18E-16  1.09E-16  4.57E-17  1.28E-17  4.70E-18  1.69E-18  4.32E-19  1.53E-19
   136       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.09E-28  2.13E-21  1.28E-17  1.30E-16
             2.49E-16  1.76E-16  8.81E-17  3.71E-17  1.04E-17  3.82E-18  1.38E-18  3.52E-19  1.25E-19
   137       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.90E-29  2.64E-22  1.57E-18  1.60E-17
             3.08E-17  2.19E-17  1.10E-17  4.65E-18  1.31E-18  4.80E-19  1.73E-19  4.42E-20  1.57E-20
   138       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.67E-31  5.85E-24  3.48E-20  3.66E-19
             7.59E-19  5.99E-19  3.16E-19  1.38E-19  3.95E-20  1.46E-20  5.26E-21  1.35E-21  4.78E-22
   139       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.56E-32  3.00E-25  1.76E-21  1.84E-20
             3.85E-20  3.11E-20  1.66E-20  7.30E-21  2.11E-21  7.79E-22  2.82E-22  7.23E-23  2.57E-23
   141       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.09E-30  7.40E-24  4.69E-20  7.44E-19
             2.61E-18  3.02E-18  1.81E-18  8.33E-19  2.47E-19  9.22E-20  3.35E-20  8.61E-21  3.06E-21
   142       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.59E-28  1.07E-21  6.36E-18  6.44E-17
             1.23E-16  8.61E-17  4.29E-17  1.80E-17  5.06E-18  1.85E-18  6.67E-19  1.71E-19  6.05E-20
   143       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.25E-28  8.49E-22  5.05E-18  5.14E-17
             9.83E-17  6.95E-17  3.48E-17  1.47E-17  4.13E-18  1.51E-18  5.44E-19  1.39E-19  4.94E-20
   144       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.69E-29  2.53E-22  1.52E-18  1.55E-17
             2.99E-17  2.13E-17  1.07E-17  4.52E-18  1.27E-18  4.67E-19  1.68E-19  4.30E-20  1.53E-20
   145       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.27E-31  5.65E-24  3.38E-20  3.57E-19
             7.43E-19  5.88E-19  3.11E-19  1.35E-19  3.88E-20  1.43E-20  5.17E-21  1.33E-21  4.71E-22
   146       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.23E-32  2.82E-25  1.66E-21  1.75E-20
             3.68E-20  2.99E-20  1.61E-20  7.06E-21  2.04E-21  7.55E-22  2.73E-22  7.00E-23  2.49E-23
   148       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.81E-31  3.25E-24  2.04E-20  3.12E-19
             1.06E-18  1.20E-18  7.17E-19  3.30E-19  9.79E-20  3.65E-20  1.33E-20  3.41E-21  1.21E-21
   149       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-28  1.04E-21  6.23E-18  6.33E-17
             1.21E-16  8.47E-17  4.23E-17  1.78E-17  4.99E-18  1.83E-18  6.57E-19  1.68E-19  5.96E-20
   150       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.19E-28  8.22E-22  4.93E-18  5.02E-17
             9.62E-17  6.81E-17  3.41E-17  1.44E-17  4.05E-18  1.48E-18  5.34E-19  1.36E-19  4.84E-20
   151       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.50E-29  2.43E-22  1.46E-18  1.50E-17
             2.90E-17  2.07E-17  1.04E-17  4.40E-18  1.24E-18  4.54E-19  1.63E-19  4.18E-20  1.48E-20
   152       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.90E-31  5.45E-24  3.29E-20  3.48E-19
             7.26E-19  5.76E-19  3.05E-19  1.33E-19  3.82E-20  1.41E-20  5.08E-21  1.30E-21  4.63E-22
   153       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.92E-32  2.64E-25  1.57E-21  1.66E-20
             3.51E-20  2.87E-20  1.55E-20  6.82E-21  1.97E-21  7.31E-22  2.64E-22  6.78E-23  2.41E-23
   155       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.18E-31  2.27E-24  1.50E-20  2.57E-19
             9.52E-19  1.13E-18  6.79E-19  3.14E-19  9.34E-20  3.49E-20  1.27E-20  3.26E-21  1.16E-21
   156       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.12E-28  8.07E-22  4.96E-18  5.10E-17
             9.79E-17  6.91E-17  3.46E-17  1.46E-17  4.10E-18  1.50E-18  5.40E-19  1.38E-19  4.90E-20
   157       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.88E-29  6.43E-22  3.97E-18  4.09E-17
             7.89E-17  5.63E-17  2.83E-17  1.20E-17  3.37E-18  1.23E-18  4.45E-19  1.14E-19  4.03E-20
   158       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.44E-29  1.77E-22  1.10E-18  1.14E-17
             2.22E-17  1.61E-17  8.12E-18  3.44E-18  9.72E-19  3.56E-19  1.28E-19  3.28E-20  1.16E-20
   159       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.82E-31  4.22E-24  2.62E-20  2.82E-19
             6.03E-19  4.91E-19  2.63E-19  1.15E-19  3.31E-20  1.22E-20  4.42E-21  1.13E-21  4.03E-22
   160       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.39E-32  1.69E-25  1.04E-21  1.13E-20
             2.51E-20  2.18E-20  1.21E-20  5.39E-21  1.57E-21  5.84E-22  2.11E-22  5.43E-23  1.93E-23
   162       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.27E-31  1.67E-24  1.15E-20  2.20E-19
             8.79E-19  1.07E-18  6.52E-19  3.02E-19  9.01E-20  3.37E-20  1.22E-20  3.15E-21  1.12E-21
   163       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.97E-29  6.64E-22  4.15E-18  4.29E-17
             8.28E-17  5.87E-17  2.95E-17  1.24E-17  3.50E-18  1.28E-18  4.61E-19  1.18E-19  4.18E-20
   164       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.67E-29  1.21E-22  7.46E-19  7.69E-18
             1.49E-17  1.07E-17  5.42E-18  2.30E-18  6.48E-19  2.38E-19  8.57E-20  2.19E-20  7.78E-21
   165       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.20E-30  3.05E-23  1.89E-19  1.97E-18
             3.90E-18  2.88E-18  1.47E-18  6.28E-19  1.78E-19  6.54E-20  2.36E-20  6.03E-21  2.14E-21
   166       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.04E-31  7.55E-25  4.71E-21  5.23E-20
             1.18E-19  1.02E-19  5.58E-20  2.47E-20  7.16E-21  2.65E-21  9.59E-22  2.46E-22  8.73E-23
   167       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.09E-33  2.97E-26  1.85E-22  2.10E-21
             5.00E-21  4.62E-21  2.61E-21  1.18E-21  3.45E-22  1.28E-22  4.65E-23  1.19E-23  4.24E-24
   169       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.22E-32  4.59E-25  3.24E-21  6.60E-20
             2.73E-19  3.38E-19  2.06E-19  9.55E-20  2.85E-20  1.06E-20  3.87E-21  9.94E-22  3.53E-22
   170       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.63E-29  1.20E-22  7.49E-19  7.73E-18
             1.50E-17  1.07E-17  5.38E-18  2.28E-18  6.42E-19  2.35E-19  8.47E-20  2.17E-20  7.69E-21
   171       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.20E-29  8.88E-23  5.54E-19  5.74E-18
             1.12E-17  8.16E-18  4.15E-18  1.77E-18  5.00E-19  1.83E-19  6.61E-20  1.69E-20  6.00E-21
   172       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.90E-30  2.14E-23  1.34E-19  1.41E-18
             2.83E-18  2.14E-18  1.10E-18  4.73E-19  1.35E-19  4.96E-20  1.79E-20  4.58E-21  1.62E-21
   173       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.37E-32  5.44E-25  3.44E-21  3.93E-20
             9.32E-20  8.43E-20  4.70E-20  2.10E-20  6.12E-21  2.27E-21  8.22E-22  2.11E-22  7.49E-23
   174       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.53E-33  1.87E-26  1.18E-22  1.41E-21
             3.66E-21  3.65E-21  2.12E-21  9.69E-22  2.87E-22  1.07E-22  3.88E-23  9.97E-24  3.54E-24
   176       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.00E-32  2.99E-25  2.24E-21  5.50E-20
             2.49E-19  3.18E-19  1.95E-19  9.07E-20  2.71E-20  1.01E-20  3.68E-21  9.46E-22  3.36E-22
   177       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.17E-29  8.72E-23  5.47E-19  5.67E-18
             1.10E-17  7.97E-18  4.04E-18  1.71E-18  4.84E-19  1.78E-19  6.40E-20  1.64E-20  5.81E-21
   178       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.21E-30  6.12E-23  3.85E-19  4.01E-18
             7.91E-18  5.86E-18  3.01E-18  1.29E-18  3.66E-19  1.35E-19  4.85E-20  1.24E-20  4.41E-21
   179       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.88E-30  1.40E-23  8.85E-20  9.44E-19
             1.95E-18  1.51E-18  7.92E-19  3.43E-19  9.80E-20  3.61E-20  1.30E-20  3.34E-21  1.19E-21
   180       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.88E-32  3.64E-25  2.33E-21  2.78E-20
             7.09E-20  6.82E-20  3.89E-20  1.76E-20  5.16E-21  1.92E-21  6.95E-22  1.78E-22  6.34E-23
   181       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.49E-33  1.11E-26  7.17E-23  9.19E-22
             2.66E-21  2.89E-21  1.73E-21  7.99E-22  2.38E-22  8.90E-23  3.23E-23  8.32E-24  2.96E-24
   183       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.38E-32  1.80E-25  1.48E-21  4.57E-20
             2.25E-19  2.95E-19  1.82E-19  8.49E-20  2.54E-20  9.50E-21  3.45E-21  8.88E-22  3.16E-22
   184       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.62E-30  5.73E-23  3.62E-19  3.76E-18
             7.39E-18  5.43E-18  2.78E-18  1.18E-18  3.36E-19  1.23E-19  4.45E-20  1.14E-20  4.04E-21
   185       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.10E-30  3.83E-23  2.42E-19  2.54E-18
             5.10E-18  3.89E-18  2.03E-18  8.77E-19  2.51E-19  9.24E-20  3.34E-20  8.55E-21  3.03E-21
   186       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.12E-30  8.46E-24  5.38E-20  5.84E-19
             1.25E-18  1.02E-18  5.45E-19  2.39E-19  6.88E-20  2.54E-20  9.18E-21  2.35E-21  8.36E-22
   187       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.95E-32  2.22E-25  1.44E-21  1.85E-20
             5.23E-20  5.45E-20  3.19E-20  1.46E-20  4.31E-21  1.61E-21  5.83E-22  1.50E-22  5.32E-23
   188       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.29E-34  6.23E-27  4.10E-23  5.84E-22
             1.93E-21  2.30E-21  1.41E-21  6.61E-22  1.99E-22  7.44E-23  2.71E-23  6.97E-24  2.48E-24
   190       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.41E-32  1.07E-25  9.97E-22  3.86E-20
             2.02E-19  2.70E-19  1.67E-19  7.81E-20  2.34E-20  8.75E-21  3.18E-21  8.18E-22  2.91E-22
   191       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.78E-30  3.61E-23  2.29E-19  2.40E-18
             4.78E-18  3.60E-18  1.87E-18  8.04E-19  2.29E-19  8.44E-20  3.05E-20  7.80E-21  2.77E-21
   192       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.09E-30  2.34E-23  1.48E-19  1.57E-18
             3.23E-18  2.57E-18  1.37E-18  6.01E-19  1.73E-19  6.40E-20  2.31E-20  5.93E-21  2.11E-21
   193       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.66E-31  5.04E-24  3.22E-20  3.58E-19
             8.05E-19  6.94E-19  3.81E-19  1.69E-19  4.92E-20  1.82E-20  6.59E-21  1.69E-21  6.01E-22
   194       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.76E-32  1.33E-25  8.80E-22  1.24E-20
             3.94E-20  4.43E-20  2.65E-20  1.22E-20  3.64E-21  1.36E-21  4.94E-22  1.27E-22  4.52E-23
   195       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.69E-34  3.55E-27  2.39E-23  3.84E-22
             1.44E-21  1.85E-21  1.16E-21  5.49E-22  1.66E-22  6.22E-23  2.27E-23  5.83E-24  2.07E-24
   197       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.90E-33  6.79E-26  7.21E-22  3.33E-20
             1.80E-19  2.44E-19  1.51E-19  7.08E-20  2.12E-20  7.93E-21  2.89E-21  7.42E-22  2.64E-22
   198       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.13E-30  2.37E-23  1.51E-19  1.58E-18
             3.22E-18  2.50E-18  1.32E-18  5.75E-19  1.65E-19  6.09E-20  2.20E-20  5.64E-21  2.00E-21
   199       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.98E-30  1.50E-23  9.54E-20  1.02E-18
             2.16E-18  1.81E-18  9.90E-19  4.39E-19  1.28E-19  4.73E-20  1.71E-20  4.40E-21  1.56E-21
   200       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.21E-31  3.20E-24  2.05E-20  2.35E-19
             5.54E-19  5.04E-19  2.83E-19  1.27E-19  3.72E-20  1.38E-20  5.01E-21  1.29E-21  4.57E-22
   201       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.12E-32  8.49E-26  5.71E-22  8.91E-21
             3.13E-20  3.72E-20  2.26E-20  1.05E-20  3.14E-21  1.18E-21  4.27E-22  1.10E-22  3.91E-23
   202       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.90E-34  2.20E-27  1.51E-23  2.71E-22
             1.13E-21  1.52E-21  9.67E-22  4.62E-22  1.40E-22  5.26E-23  1.92E-23  4.94E-24  1.76E-24

   INREP
   -----
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.33E-27  9.19E-21  3.97E-18  4.02E-16  4.42E-15  9.00E-15
             1.08E-14  6.82E-15  3.40E-15  1.44E-15  4.06E-16  1.49E-16  5.36E-17  1.37E-17  4.86E-18
     5       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.35E-32  7.08E-23  1.92E-18  5.05E-16  1.94E-15
             2.32E-15  1.23E-15  5.60E-16  2.25E-16  6.14E-17  2.23E-17  7.97E-18  2.03E-18  7.20E-19
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.85E-36  7.10E-25  1.67E-19  1.34E-16  7.04E-16
             9.70E-16  5.62E-16  2.63E-16  1.07E-16  2.96E-17  1.08E-17  3.86E-18  9.85E-19  3.49E-19
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-38  5.31E-26  4.23E-20  7.16E-17  4.82E-16
             7.53E-16  4.72E-16  2.27E-16  9.38E-17  2.61E-17  9.52E-18  3.42E-18  8.73E-19  3.10E-19
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.54E-26  2.40E-20  5.99E-17  4.58E-16
             7.61E-16  4.95E-16  2.41E-16  1.00E-16  2.79E-17  1.02E-17  3.66E-18  9.35E-19  3.32E-19
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.14E-27  1.68E-20  5.32E-17  4.39E-16
             7.58E-16  5.03E-16  2.47E-16  1.03E-16  2.87E-17  1.05E-17  3.77E-18  9.64E-19  3.42E-19
    10       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.29E-27  1.32E-20  4.88E-17  4.25E-16
             7.52E-16  5.07E-16  2.50E-16  1.04E-16  2.92E-17  1.07E-17  3.84E-18  9.81E-19  3.48E-19
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.99E-27  1.11E-20  4.59E-17  4.13E-16
             7.45E-16  5.08E-16  2.51E-16  1.05E-16  2.94E-17  1.08E-17  3.87E-18  9.90E-19  3.51E-19
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.29E-27  9.73E-21  4.37E-17  4.04E-16
             7.39E-16  5.07E-16  2.51E-16  1.05E-16  2.95E-17  1.08E-17  3.88E-18  9.93E-19  3.52E-19
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.87E-27  8.80E-21  4.20E-17  3.97E-16
             7.32E-16  5.05E-16  2.51E-16  1.05E-16  2.95E-17  1.08E-17  3.88E-18  9.93E-19  3.52E-19
    14       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.59E-27  8.10E-21  4.05E-17  3.89E-16
             7.23E-16  5.01E-16  2.49E-16  1.05E-16  2.93E-17  1.07E-17  3.86E-18  9.87E-19  3.50E-19
    15       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.40E-27  7.57E-21  3.93E-17  3.82E-16
             7.14E-16  4.97E-16  2.47E-16  1.04E-16  2.91E-17  1.07E-17  3.84E-18  9.81E-19  3.48E-19
    16       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.28E-27  7.32E-21  3.92E-17  3.85E-16
             7.23E-16  5.04E-16  2.51E-16  1.05E-16  2.96E-17  1.08E-17  3.90E-18  9.97E-19  3.54E-19
    17       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.17E-27  6.98E-21  3.83E-17  3.79E-16
             7.16E-16  5.00E-16  2.49E-16  1.05E-16  2.95E-17  1.08E-17  3.88E-18  9.92E-19  3.52E-19
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.08E-27  6.65E-21  3.73E-17  3.72E-16
             7.04E-16  4.93E-16  2.46E-16  1.04E-16  2.91E-17  1.06E-17  3.83E-18  9.79E-19  3.47E-19
    19       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.01E-27  6.38E-21  3.64E-17  3.65E-16
             6.92E-16  4.86E-16  2.43E-16  1.02E-16  2.87E-17  1.05E-17  3.78E-18  9.67E-19  3.43E-19
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.44E-28  6.13E-21  3.55E-17  3.57E-16
             6.81E-16  4.79E-16  2.39E-16  1.01E-16  2.83E-17  1.04E-17  3.73E-18  9.53E-19  3.38E-19
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.91E-28  5.91E-21  3.46E-17  3.50E-16
             6.69E-16  4.71E-16  2.35E-16  9.91E-17  2.79E-17  1.02E-17  3.67E-18  9.39E-19  3.33E-19
