SEQ='SI'     NUCCHG=14                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  63529903.3   NPRNTI= 5   NPRNTF= 5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S2 3P1             (2)1( 0.5)        0.0 
     2          3S2 3P1             (2)1( 1.5)      276.8 
     3          3S1 3P2             (4)1( 0.5)    35412.3 
     4          3S1 3P2             (4)1( 1.5)    35509.5 
     5          3S1 3P2             (4)1( 2.5)    35669.3 

   IC RESOLVED LEVEL INDEXING           BWNR=  63523229.5   NLVL= 298
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   132       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.39E-28  1.01E-21
             8.25E-19  2.17E-17  3.62E-17  2.78E-17  1.12E-17  4.62E-18  1.76E-18  4.67E-19  1.68E-19
   133       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.01E-27  1.89E-21
             1.54E-18  4.07E-17  6.77E-17  5.19E-17  2.09E-17  8.64E-18  3.30E-18  8.74E-19  3.14E-19
   134       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.99E-27  3.73E-21
             3.05E-18  8.27E-17  1.46E-16  1.19E-16  5.06E-17  2.14E-17  8.27E-18  2.21E-18  7.95E-19
   135       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.84E-27  3.46E-21
             2.83E-18  7.62E-17  1.32E-16  1.06E-16  4.44E-17  1.86E-17  7.18E-18  1.91E-18  6.89E-19
   136       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.12E-28  7.74E-22
             6.31E-19  1.66E-17  2.77E-17  2.12E-17  8.56E-18  3.53E-18  1.35E-18  3.58E-19  1.28E-19
   137       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.42E-28  1.39E-21
             1.14E-18  2.99E-17  4.98E-17  3.83E-17  1.54E-17  6.36E-18  2.43E-18  6.44E-19  2.31E-19
   138       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.12E-28  1.34E-21
             1.09E-18  2.87E-17  4.78E-17  3.67E-17  1.48E-17  6.10E-18  2.33E-18  6.17E-19  2.22E-19
   139       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.37E-27  2.58E-21
             2.10E-18  5.53E-17  9.20E-17  7.06E-17  2.84E-17  1.17E-17  4.48E-18  1.19E-18  4.26E-19
   140       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.08E-28  5.79E-22
             4.72E-19  1.25E-17  2.07E-17  1.59E-17  6.42E-18  2.65E-18  1.01E-18  2.69E-19  9.64E-20
   141       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.01E-28  9.41E-22
             7.67E-19  2.02E-17  3.37E-17  2.58E-17  1.04E-17  4.30E-18  1.64E-18  4.35E-19  1.56E-19
   142       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.98E-27  3.71E-21
             3.02E-18  8.10E-17  1.39E-16  1.10E-16  4.57E-17  1.91E-17  7.33E-18  1.95E-18  7.01E-19
   143       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.17E-27  5.96E-21
             4.86E-18  1.29E-16  2.18E-16  1.70E-16  6.98E-17  2.90E-17  1.11E-17  2.95E-18  1.06E-18
   144       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.18E-27  2.21E-21
             1.80E-18  4.83E-17  8.37E-17  6.72E-17  2.83E-17  1.19E-17  4.59E-18  1.22E-18  4.40E-19
   145       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.90E-27  3.57E-21
             2.92E-18  7.88E-17  1.37E-16  1.10E-16  4.64E-17  1.95E-17  7.51E-18  2.00E-18  7.21E-19
   146       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.30E-28  1.50E-21
             1.20E-18  3.29E-17  6.03E-17  5.10E-17  2.23E-17  9.54E-18  3.71E-18  9.94E-19  3.58E-19
   147       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.65E-28  1.05E-21
             8.54E-19  2.58E-17  5.37E-17  5.02E-17  2.36E-17  1.03E-17  4.07E-18  1.10E-18  3.97E-19
   148       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.92E-28  9.04E-22
             7.30E-19  2.01E-17  3.67E-17  3.10E-17  1.36E-17  5.78E-18  2.25E-18  6.02E-19  2.17E-19
   149       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.52E-28  6.39E-22
             5.14E-19  1.44E-17  2.70E-17  2.34E-17  1.04E-17  4.46E-18  1.74E-18  4.67E-19  1.69E-19
   150       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.39E-28  1.38E-21
             1.13E-18  3.34E-17  6.81E-17  6.30E-17  2.94E-17  1.29E-17  5.07E-18  1.37E-18  4.94E-19
   151       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.42E-27  2.55E-21
             2.05E-18  5.69E-17  1.06E-16  9.11E-17  4.03E-17  1.73E-17  6.73E-18  1.80E-18  6.51E-19
   152       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.98E-29  1.30E-22
             1.06E-19  3.13E-18  6.39E-18  5.92E-18  2.78E-18  1.21E-18  4.78E-19  1.29E-19  4.67E-20
   153       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.60E-28  1.19E-21
             9.53E-19  2.59E-17  4.61E-17  3.79E-17  1.62E-17  6.86E-18  2.65E-18  7.09E-19  2.55E-19
   154       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.49E-27  2.74E-21
             2.22E-18  5.97E-17  1.05E-16  8.53E-17  3.64E-17  1.54E-17  5.96E-18  1.59E-18  5.74E-19
   155       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-44  3.17E-27  6.47E-21
             1.31E-17  7.22E-16  1.67E-15  1.58E-15  7.36E-16  3.20E-16  1.26E-16  3.39E-17  1.22E-17
   156       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.08E-28  7.65E-22
             6.26E-19  1.72E-17  3.05E-17  2.51E-17  1.08E-17  4.57E-18  1.77E-18  4.74E-19  1.71E-19
   157       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.45E-28  1.86E-21
             1.56E-18  4.30E-17  7.65E-17  6.27E-17  2.68E-17  1.13E-17  4.38E-18  1.17E-18  4.22E-19
   158       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.23E-28  3.82E-22
             3.01E-19  8.26E-18  1.49E-17  1.24E-17  5.35E-18  2.27E-18  8.80E-19  2.35E-19  8.48E-20
   159       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.79E-45  4.86E-27  1.53E-20
             3.35E-17  1.80E-15  3.98E-15  3.60E-15  1.62E-15  6.96E-16  2.71E-16  7.28E-17  2.63E-17
   160       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.14E-27  2.23E-21
             1.86E-18  5.07E-17  8.81E-17  7.07E-17  2.96E-17  1.24E-17  4.79E-18  1.28E-18  4.59E-19
   161       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.13E-28  2.52E-22
             2.28E-19  8.67E-18  2.36E-17  2.67E-17  1.42E-17  6.51E-18  2.62E-18  7.17E-19  2.60E-19
   162       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.77E-27  3.47E-21
             2.90E-18  7.95E-17  1.40E-16  1.13E-16  4.79E-17  2.02E-17  7.79E-18  2.08E-18  7.49E-19
   163       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.03E-28  2.29E-22
             2.05E-19  7.30E-18  1.89E-17  2.11E-17  1.12E-17  5.12E-18  2.06E-18  5.63E-19  2.04E-19
   164       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.59E-28  3.54E-22
             3.26E-19  1.38E-17  4.12E-17  4.94E-17  2.72E-17  1.26E-17  5.09E-18  1.40E-18  5.08E-19
   165       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.63E-28  7.12E-22
             5.94E-19  1.63E-17  2.86E-17  2.31E-17  9.76E-18  4.11E-18  1.58E-18  4.23E-19  1.52E-19
   166       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.64E-29  1.47E-22
             1.32E-19  4.79E-18  1.25E-17  1.38E-17  7.27E-18  3.31E-18  1.33E-18  3.63E-19  1.32E-19
   167       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.03E-44  9.00E-27  3.15E-20
             7.11E-17  3.84E-15  8.47E-15  7.65E-15  3.44E-15  1.48E-15  5.77E-16  1.55E-16  5.58E-17
   168       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.98E-28  4.03E-22
             3.43E-19  1.05E-17  2.18E-17  2.05E-17  9.67E-18  4.24E-18  1.67E-18  4.52E-19  1.63E-19
   169       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.06E-28  2.16E-22
             1.85E-19  5.91E-18  1.29E-17  1.25E-17  6.02E-18  2.66E-18  1.05E-18  2.84E-19  1.03E-19
   170       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.08E-28  6.22E-22
             5.30E-19  1.59E-17  3.20E-17  2.92E-17  1.35E-17  5.89E-18  2.31E-18  6.24E-19  2.25E-19
   171       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.70E-28  3.45E-22
             2.93E-19  8.72E-18  1.73E-17  1.57E-17  7.21E-18  3.13E-18  1.23E-18  3.31E-19  1.19E-19
   172       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.47E-28  9.44E-22
             8.15E-19  2.23E-17  3.75E-17  2.89E-17  1.17E-17  4.83E-18  1.85E-18  4.90E-19  1.76E-19
   173       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.14E-28  1.72E-21
             1.48E-18  4.05E-17  6.83E-17  5.27E-17  2.13E-17  8.80E-18  3.36E-18  8.92E-19  3.20E-19
   174       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.18E-30  4.59E-24
             4.01E-21  1.39E-19  3.50E-19  3.75E-19  1.93E-19  8.69E-20  3.47E-20  9.46E-21  3.43E-21
   175       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-30  2.90E-24
             2.66E-21  1.77E-19  6.68E-19  8.37E-19  4.60E-19  2.11E-19  8.51E-20  2.33E-20  8.45E-21
   176       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.09E-30  6.52E-24
             5.68E-21  1.91E-19  4.65E-19  4.94E-19  2.53E-19  1.14E-19  4.56E-20  1.24E-20  4.50E-21
   177       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.17E-28  1.09E-21
             9.42E-19  2.57E-17  4.32E-17  3.34E-17  1.35E-17  5.57E-18  2.13E-18  5.65E-19  2.03E-19
   178       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.57E-30  3.31E-24
             3.01E-21  1.74E-19  5.94E-19  7.08E-19  3.78E-19  1.72E-19  6.89E-20  1.88E-20  6.82E-21
   179       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.40E-28  1.77E-21
             1.53E-18  4.18E-17  7.03E-17  5.42E-17  2.19E-17  9.06E-18  3.46E-18  9.18E-19  3.30E-19
   180       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.46E-27  3.09E-21
             2.67E-18  7.36E-17  1.27E-16  1.01E-16  4.23E-17  1.77E-17  6.83E-18  1.82E-18  6.54E-19
   181       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.52E-27  3.21E-21
             2.78E-18  7.63E-17  1.31E-16  1.03E-16  4.24E-17  1.77E-17  6.78E-18  1.80E-18  6.48E-19
   182       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.86E-27  3.91E-21
             3.38E-18  9.29E-17  1.59E-16  1.25E-16  5.13E-17  2.14E-17  8.20E-18  2.18E-18  7.84E-19
   183       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.11E-27  4.45E-21
             3.85E-18  1.05E-16  1.79E-16  1.40E-16  5.72E-17  2.38E-17  9.11E-18  2.42E-18  8.69E-19
   184       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.88E-28  1.75E-21
             1.47E-18  4.08E-17  7.29E-17  6.01E-17  2.58E-17  1.09E-17  4.23E-18  1.13E-18  4.07E-19
   185       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.69E-27  5.27E-21
             4.40E-18  1.26E-16  2.39E-16  2.08E-16  9.31E-17  4.00E-17  1.56E-17  4.20E-18  1.51E-18
   186       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.88E-27  3.68E-21
             3.07E-18  8.54E-17  1.54E-16  1.28E-16  5.51E-17  2.34E-17  9.07E-18  2.42E-18  8.73E-19
   187       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.23E-28  2.73E-22
             2.46E-19  9.10E-18  2.48E-17  2.85E-17  1.54E-17  7.06E-18  2.85E-18  7.80E-19  2.83E-19
   188       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.55E-28  3.44E-22
             3.39E-19  2.01E-17  7.21E-17  9.30E-17  5.33E-17  2.49E-17  1.01E-17  2.79E-18  1.02E-18
   189       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.28E-28  2.82E-22
             2.57E-19  1.05E-17  3.13E-17  3.75E-17  2.08E-17  9.60E-18  3.89E-18  1.07E-18  3.88E-19
   190       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-27  2.26E-21
             1.88E-18  5.12E-17  8.90E-17  7.14E-17  3.00E-17  1.26E-17  4.85E-18  1.29E-18  4.66E-19
   191       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.04E-28  2.30E-22
             2.06E-19  7.48E-18  2.00E-17  2.27E-17  1.21E-17  5.54E-18  2.23E-18  6.11E-19  2.22E-19
   192       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.28E-27  2.54E-21
             2.15E-18  6.23E-17  1.18E-16  1.03E-16  4.58E-17  1.96E-17  7.66E-18  2.06E-18  7.41E-19
   193       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.11E-29  1.57E-22
             1.41E-19  4.91E-18  1.24E-17  1.36E-17  7.14E-18  3.25E-18  1.30E-18  3.56E-19  1.29E-19
   194       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.32E-29  5.13E-23
             4.58E-20  1.56E-18  3.71E-18  3.86E-18  1.96E-18  8.81E-19  3.52E-19  9.58E-20  3.47E-20
   195       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.46E-28  5.49E-22
             4.98E-19  1.80E-17  4.74E-17  5.34E-17  2.86E-17  1.31E-17  5.27E-18  1.44E-18  5.24E-19
   196       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.88E-29  2.20E-22
             1.97E-19  6.74E-18  1.64E-17  1.73E-17  8.90E-18  4.01E-18  1.61E-18  4.38E-19  1.59E-19
   197       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.52E-41  1.41E-27  2.46E-21
             4.19E-18  2.13E-16  4.80E-16  4.48E-16  2.08E-16  9.02E-17  3.54E-17  9.54E-18  3.44E-18
   198       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.48E-28  7.03E-22
             5.98E-19  1.84E-17  3.83E-17  3.58E-17  1.68E-17  7.36E-18  2.90E-18  7.82E-19  2.83E-19
   199       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.00E-29  1.85E-22
             1.64E-19  8.08E-18  2.54E-17  2.94E-17  1.56E-17  7.06E-18  2.83E-18  7.72E-19  2.80E-19
   200       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.31E-28  2.66E-22
             2.28E-19  7.32E-18  1.62E-17  1.58E-17  7.66E-18  3.39E-18  1.34E-18  3.63E-19  1.31E-19
   201       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.25E-28  2.54E-22
             2.18E-19  6.96E-18  1.53E-17  1.48E-17  7.11E-18  3.13E-18  1.24E-18  3.35E-19  1.21E-19
   202       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.31E-29  1.11E-22
             1.04E-19  7.13E-18  2.60E-17  3.19E-17  1.74E-17  7.99E-18  3.22E-18  8.80E-19  3.19E-19
   203       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.08E-27  4.39E-21
             3.79E-18  1.04E-16  1.78E-16  1.40E-16  5.73E-17  2.38E-17  9.15E-18  2.43E-18  8.74E-19
   204       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.73E-27  3.64E-21
             3.15E-18  8.71E-17  1.51E-16  1.20E-16  5.02E-17  2.10E-17  8.08E-18  2.15E-18  7.74E-19
   205       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.77E-28  1.17E-21
             9.92E-19  3.07E-17  6.46E-17  6.07E-17  2.86E-17  1.25E-17  4.93E-18  1.33E-18  4.81E-19
   206       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.04E-28  1.06E-21
             9.18E-19  2.51E-17  4.22E-17  3.26E-17  1.32E-17  5.44E-18  2.08E-18  5.52E-19  1.98E-19
   207       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.31E-28  1.96E-21
             1.70E-18  4.63E-17  7.80E-17  6.02E-17  2.43E-17  1.01E-17  3.84E-18  1.02E-18  3.66E-19
   208       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.65E-27  3.49E-21
             3.02E-18  8.33E-17  1.44E-16  1.15E-16  4.81E-17  2.02E-17  7.78E-18  2.07E-18  7.46E-19
   209       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.57E-30  5.43E-24
             4.72E-21  1.56E-19  3.65E-19  3.75E-19  1.88E-19  8.40E-20  3.34E-20  9.09E-21  3.29E-21
   210       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.69E-30  3.56E-24
             3.22E-21  1.87E-19  6.57E-19  7.95E-19  4.28E-19  1.95E-19  7.84E-20  2.14E-20  7.77E-21
   211       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.84E-28  8.09E-22
             6.99E-19  1.91E-17  3.22E-17  2.48E-17  1.00E-17  4.15E-18  1.59E-18  4.21E-19  1.51E-19
   212       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.82E-28  1.44E-21
             1.24E-18  3.40E-17  5.72E-17  4.41E-17  1.78E-17  7.38E-18  2.82E-18  7.48E-19  2.69E-19
   213       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.06E-29  4.30E-23
             3.76E-20  1.45E-18  3.88E-18  4.24E-18  2.19E-18  9.88E-19  3.95E-19  1.08E-19  3.90E-20
   214       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-27  3.22E-21
             2.78E-18  7.63E-17  1.30E-16  1.02E-16  4.19E-17  1.75E-17  6.70E-18  1.78E-18  6.40E-19
   215       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.61E-30  5.51E-24
             4.79E-21  1.51E-19  3.34E-19  3.29E-19  1.61E-19  7.14E-20  2.83E-20  7.68E-21  2.78E-21
   216       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.47E-30  3.11E-24
             2.79E-21  1.58E-19  5.86E-19  7.45E-19  4.16E-19  1.92E-19  7.77E-20  2.13E-20  7.74E-21
   217       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.47E-28  4.98E-22
             4.23E-19  1.25E-17  2.43E-17  2.16E-17  9.76E-18  4.21E-18  1.65E-18  4.43E-19  1.60E-19
   218       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.31E-30  4.87E-24
             4.24E-21  1.46E-19  3.52E-19  3.62E-19  1.80E-19  8.02E-20  3.19E-20  8.65E-21  3.13E-21
   219       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.84E-30  3.89E-24
             3.56E-21  2.37E-19  8.89E-19  1.10E-18  6.02E-19  2.75E-19  1.11E-19  3.03E-20  1.10E-20
   220       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.53E-30  5.35E-24
             4.65E-21  1.50E-19  3.35E-19  3.31E-19  1.61E-19  7.13E-20  2.82E-20  7.65E-21  2.77E-21
   221       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.20E-30  2.54E-24
             2.27E-21  1.19E-19  4.30E-19  5.46E-19  3.06E-19  1.42E-19  5.74E-20  1.57E-20  5.72E-21
   222       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.64E-28  1.40E-21
             1.21E-18  3.30E-17  5.55E-17  4.29E-17  1.73E-17  7.16E-18  2.74E-18  7.26E-19  2.61E-19
   223       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.26E-27  2.65E-21
             2.29E-18  6.25E-17  1.05E-16  8.12E-17  3.28E-17  1.36E-17  5.18E-18  1.37E-18  4.93E-19
   224       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.86E-28  6.04E-22
             5.22E-19  1.43E-17  2.40E-17  1.86E-17  7.51E-18  3.11E-18  1.19E-18  3.15E-19  1.13E-19
   225       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.67E-28  9.85E-22
             8.51E-19  2.32E-17  3.92E-17  3.02E-17  1.22E-17  5.05E-18  1.93E-18  5.12E-19  1.84E-19
   226       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.55E-27  3.28E-21
             2.83E-18  7.91E-17  1.39E-16  1.12E-16  4.73E-17  1.99E-17  7.67E-18  2.04E-18  7.35E-19
   227       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.63E-27  5.56E-21
             4.81E-18  1.33E-16  2.28E-16  1.80E-16  7.45E-17  3.11E-17  1.19E-17  3.17E-18  1.14E-18
   228       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.84E-28  2.08E-21
             1.79E-18  4.93E-17  8.46E-17  6.71E-17  2.79E-17  1.17E-17  4.50E-18  1.20E-18  4.32E-19
   229       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.59E-27  3.36E-21
             2.90E-18  7.99E-17  1.37E-16  1.09E-16  4.50E-17  1.88E-17  7.22E-18  1.92E-18  6.91E-19
   230       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.03E-45  3.32E-27  5.26E-21
             8.30E-18  4.15E-16  9.46E-16  8.92E-16  4.16E-16  1.81E-16  7.12E-17  1.92E-17  6.93E-18
