SEQ='MG'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 112584757.8   NPRNTI= 3   NPRNTF= 5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   382     3    2P6 3P1 7H1         (1)4( 4.0)  1033486.2*     0.00E+00  0.00E+00
   383     3    2P6 3P1 7G1         (3)5( 6.0)  1033572.6*     0.00E+00  0.00E+00
   384     3    2P6 3P1 7H1         (3)6( 7.0)  1033732.6*     0.00E+00  0.00E+00
   385     3    2P6 3P1 7H1         (1)6( 6.0)  1033744.8*     0.00E+00  0.00E+00
   386     3    2P6 3P1 7G1         (1)5( 5.0)  1033818.9*     0.00E+00  0.00E+00
   387     3    2P6 3P1 7H1         (3)4( 3.0)  1033854.1*     0.00E+00  0.00E+00
   388     3    2P6 3P1 7H1         (3)4( 4.0)  1033864.8*     0.00E+00  0.00E+00
   389     3    2P6 3P1 7G1         (3)3( 2.0)  1033901.1*     0.00E+00  0.00E+00
   390     3    2P6 3P1 7G1         (1)3( 3.0)  1034040.3*     0.00E+00  0.00E+00
   391     3    2P6 3P1 7F1         (1)4( 4.0)  1034054.4*     0.00E+00  0.00E+00
   392     3    2P6 3P1 7F1         (1)2( 2.0)  1034204.2*     0.00E+00  0.00E+00
   393     2    2P6 3P1 8S1         (3)1( 0.0)  1035380.9*     0.00E+00
   394     2    2P6 3P1 8S1         (3)1( 1.0)  1035503.6*     0.00E+00
   395     3    2P6 3P1 8S1         (3)1( 2.0)  1038112.1*     0.00E+00  0.00E+00
   396     3    2P6 3P1 8S1         (1)1( 1.0)  1038395.6*     0.00E+00  0.00E+00
   397     2    2P6 3P1 8P1         (3)2( 1.0)  1045914.6*     0.00E+00
   398     2    2P6 3P1 8P1         (3)1( 1.0)  1046353.0*     0.00E+00
   399     2    2P6 3P1 8P1         (3)2( 2.0)  1046427.1*     0.00E+00
   400     2    2P6 3P1 8P1         (3)1( 0.0)  1046762.1*     0.00E+00
   401     3    2P6 3P1 8P1         (1)1( 1.0)  1048637.5*     0.00E+00  0.00E+00
   402     3    2P6 3P1 8P1         (3)2( 3.0)  1048814.6*     0.00E+00  0.00E+00
   403     3    2P6 3P1 8P1         (3)1( 2.0)  1049016.6*     0.00E+00  0.00E+00
   404     3    2P6 3P1 8P1         (3)0( 1.0)  1049282.2*     0.00E+00  0.00E+00
   405     3    2P6 3P1 8P1         (1)2( 2.0)  1049636.0*     0.00E+00  0.00E+00
   406     3    2P6 3P1 8P1         (1)0( 0.0)  1050683.5*     0.00E+00  0.00E+00
   407     2    2P6 3P1 8D1         (3)3( 2.0)  1053128.0*     0.00E+00
   408     2    2P6 3P1 8D1         (3)2( 2.0)  1053201.6*     0.00E+00
   409     2    2P6 3P1 8D1         (3)2( 1.0)  1053295.3*     0.00E+00
   410     2    2P6 3P1 8D1         (3)3( 3.0)  1053298.0*     0.00E+00
   411     2    2P6 3P1 8F1         (3)4( 3.0)  1055641.3*     0.00E+00
   412     3    2P6 3P1 8D1         (1)2( 2.0)  1055656.6*     0.00E+00  0.00E+00
   413     3    2P6 3P1 8D1         (3)2( 3.0)  1055739.8*     0.00E+00  0.00E+00
   414     2    2P6 3P1 8F1         (3)3( 3.0)  1055899.8*     0.00E+00
   415     3    2P6 3P1 8D1         (3)3( 4.0)  1055993.1*     0.00E+00  0.00E+00
   416     2    2P6 3P1 8F1         (3)4( 4.0)  1056029.4*     0.00E+00
   417     3    2P6 3P1 8D1         (3)1( 2.0)  1056035.8*     0.00E+00  0.00E+00
   418     2    2P6 3P1 8F1         (3)3( 2.0)  1056137.0*     0.00E+00
   419     3    2P6 3P1 8D1         (3)1( 1.0)  1056145.4*     0.00E+00  0.00E+00
   420     3    2P6 3P1 8D1         (1)3( 3.0)  1056284.1*     0.00E+00  0.00E+00
   421     3    2P6 3P1 8D1         (3)1( 0.0)  1056362.2*     0.00E+00  0.00E+00
   422     2    2P6 3P1 8G1         (3)5( 4.0)  1056389.1*     0.00E+00
   423     2    2P6 3P1 8G1         (3)4( 4.0)  1056425.6*     0.00E+00
   424     2    2P6 3P1 8G1         (3)4( 3.0)  1056477.3*     0.00E+00
   425     2    2P6 3P1 8G1         (3)5( 5.0)  1056481.4*     0.00E+00
   426     2    2P6 3P1 8H1         (3)5( 5.0)  1056548.4*     0.00E+00
   427     2    2P6 3P1 8H1         (3)6( 5.0)  1056551.0*     0.00E+00
   428     2    2P6 3P1 8H1         (1)4( 4.0)  1056551.8*     0.00E+00
   429     2    2P6 3P1 8H1         (3)6( 6.0)  1056560.3*     0.00E+00
   430     3    2P6 3P1 8D1         (1)1( 1.0)  1056588.0*     0.00E+00  0.00E+00
   431     3    2P6 3P1 8F1         (1)3( 3.0)  1058253.8*     0.00E+00  0.00E+00
   432     3    2P6 3P1 8F1         (3)3( 4.0)  1058390.3*     0.00E+00  0.00E+00
   433     3    2P6 3P1 8F1         (3)4( 5.0)  1058462.7*     0.00E+00  0.00E+00
   434     3    2P6 3P1 8F1         (3)2( 3.0)  1058662.7*     0.00E+00  0.00E+00
   435     3    2P6 3P1 8F1         (3)2( 2.0)  1058812.9*     0.00E+00  0.00E+00
   436     3    2P6 3P1 8G1         (1)4( 4.0)  1058927.2*     0.00E+00  0.00E+00
   437     3    2P6 3P1 8G1         (3)4( 5.0)  1058974.3*     0.00E+00  0.00E+00
   438     3    2P6 3P1 8F1         (3)2( 1.0)  1059031.8*     0.00E+00  0.00E+00
   439     3    2P6 3P1 8G1         (3)3( 4.0)  1059130.0*     0.00E+00  0.00E+00
   440     3    2P6 3P1 8H1         (1)5( 5.0)  1059135.9*     0.00E+00  0.00E+00
   441     3    2P6 3P1 8H1         (3)5( 6.0)  1059142.0*     0.00E+00  0.00E+00
   442     3    2P6 3P1 8G1         (3)3( 3.0)  1059182.7*     0.00E+00  0.00E+00
   443     3    2P6 3P1 8H1         (3)4( 5.0)  1059225.8*     0.00E+00  0.00E+00
   444     3    2P6 3P1 8H1         (3)5( 4.0)  1059228.8*     0.00E+00  0.00E+00
   445     3    2P6 3P1 8G1         (3)5( 6.0)  1059278.7*     0.00E+00  0.00E+00
   446     3    2P6 3P1 8H1         (3)6( 7.0)  1059400.4*     0.00E+00  0.00E+00
   447     3    2P6 3P1 8H1         (1)6( 6.0)  1059411.7*     0.00E+00  0.00E+00
   448     3    2P6 3P1 8G1         (1)5( 5.0)  1059453.5*     0.00E+00  0.00E+00
   449     3    2P6 3P1 8H1         (3)4( 3.0)  1059482.6*     0.00E+00  0.00E+00
   450     3    2P6 3P1 8H1         (3)4( 4.0)  1059491.5*     0.00E+00  0.00E+00
   451     3    2P6 3P1 8G1         (3)3( 2.0)  1059500.3*     0.00E+00  0.00E+00
   452     3    2P6 3P1 8F1         (1)4( 4.0)  1059509.1*     0.00E+00  0.00E+00
   453     3    2P6 3P1 8G1         (1)3( 3.0)  1059598.7*     0.00E+00  0.00E+00
   454     3    2P6 3P1 8F1         (1)2( 2.0)  1059624.2*     0.00E+00  0.00E+00

   NL-SHELL INDEXING & AUGER RATES                     NLREP= 55
   -------------------------------
   ILREP   N   L  M'-M =    2-1       3-1       3-2
   -----   -   -  ----
     1     1   0       0.00E+00  0.00E+00  0.00E+00
     2     2   0       0.00E+00  0.00E+00  0.00E+00
     3     2   1       0.00E+00  0.00E+00  0.00E+00
     4     3   0       0.00E+00  0.00E+00  0.00E+00
     5     3   1       0.00E+00  0.00E+00  0.00E+00
     6     3   2       0.00E+00  0.00E+00  0.00E+00
     7     4   0       0.00E+00  0.00E+00  0.00E+00
     8     4   1       0.00E+00  0.00E+00  0.00E+00
     9     4   2       0.00E+00  0.00E+00  0.00E+00
    10     4   3       0.00E+00  0.00E+00  0.00E+00
    11     5   0       0.00E+00  0.00E+00  0.00E+00
    12     5   1       0.00E+00  0.00E+00  0.00E+00
    13     5   2       0.00E+00  0.00E+00  0.00E+00
    14     5   3       0.00E+00  0.00E+00  0.00E+00
    15     5   4       0.00E+00  0.00E+00  0.00E+00
    16     6   0       0.00E+00  0.00E+00  0.00E+00
    17     6   1       0.00E+00  0.00E+00  0.00E+00
    18     6   2       0.00E+00  0.00E+00  0.00E+00
    19     6   3       0.00E+00  0.00E+00  0.00E+00
    20     6   4       0.00E+00  0.00E+00  0.00E+00
    21     6   5       0.00E+00  0.00E+00  0.00E+00
    22     7   0       0.00E+00  0.00E+00  0.00E+00
    23     7   1       0.00E+00  0.00E+00  0.00E+00
    24     7   2       0.00E+00  0.00E+00  0.00E+00
    25     7   3       0.00E+00  0.00E+00  0.00E+00
    26     7   4       0.00E+00  0.00E+00  0.00E+00
    27     7   5       0.00E+00  0.00E+00  0.00E+00
    28     7   6       0.00E+00  0.00E+00  0.00E+00
    29     8   0       0.00E+00  0.00E+00  0.00E+00
    30     8   1       0.00E+00  0.00E+00  0.00E+00
    31     8   2       0.00E+00  0.00E+00  0.00E+00
    32     8   3       0.00E+00  0.00E+00  0.00E+00
    33     8   4       0.00E+00  0.00E+00  0.00E+00
    34     8   5       0.00E+00  0.00E+00  0.00E+00
    35     8   6       0.00E+00  0.00E+00  0.00E+00
    36     8   7       0.00E+00  0.00E+00  0.00E+00
    37     9   0       0.00E+00  0.00E+00  0.00E+00
    38     9   1       0.00E+00  0.00E+00  0.00E+00
    39     9   2       0.00E+00  0.00E+00  0.00E+00
    40     9   3       0.00E+00  0.00E+00  0.00E+00
    41     9   4       0.00E+00  0.00E+00  0.00E+00
    42     9   5       0.00E+00  0.00E+00  0.00E+00
    43     9   6       0.00E+00  0.00E+00  0.00E+00
    44     9   7       0.00E+00  0.00E+00  0.00E+00
    45     9   8       0.00E+00  0.00E+00  0.00E+00
    46    10   0       0.00E+00  0.00E+00  0.00E+00
    47    10   1       0.00E+00  0.00E+00  0.00E+00
    48    10   2       0.00E+00  0.00E+00  0.00E+00
    49    10   3       0.00E+00  0.00E+00  0.00E+00
    50    10   4       0.00E+00  0.00E+00  0.00E+00
    51    10   5       0.00E+00  0.00E+00  0.00E+00
    52    10   6       0.00E+00  0.00E+00  0.00E+00
    53    10   7       0.00E+00  0.00E+00  0.00E+00
    54    10   8       0.00E+00  0.00E+00  0.00E+00
    55    10   9       0.00E+00  0.00E+00  0.00E+00

   N-SHELL INDEXING & AUGER RATES                       NREP= 42
   ------------------------------
   INREP   N  M'-M =        2-1       3-1       3-2
   -----   -  ----
     1     1           0.00E+00  0.00E+00  0.00E+00
     2     2           0.00E+00  0.00E+00  0.00E+00
     3     3           0.00E+00  0.00E+00  0.00E+00
     4     4           0.00E+00  0.00E+00  0.00E+00
     5     5           0.00E+00  0.00E+00  0.00E+00
     6     6           0.00E+00  0.00E+00  0.00E+00
     7     7           0.00E+00  0.00E+00  0.00E+00
     8     8           0.00E+00  0.00E+00  0.00E+00
     9     9           0.00E+00  0.00E+00  0.00E+00
    10    10           0.00E+00  0.00E+00  0.00E+00
    11    11           0.00E+00  0.00E+00  0.00E+00
    12    12           0.00E+00  0.00E+00  0.00E+00
    13    13           0.00E+00  0.00E+00  0.00E+00
    14    14           0.00E+00  0.00E+00  0.00E+00
    15    15           0.00E+00  0.00E+00  0.00E+00
    16    16           0.00E+00  0.00E+00  0.00E+00
    17    19           0.00E+00  0.00E+00  0.00E+00
    18    26           0.00E+00  0.00E+00  0.00E+00
    19    28           0.00E+00  0.00E+00  0.00E+00
    20    30           0.00E+00  0.00E+00  0.00E+00
    21    32           0.00E+00  0.00E+00  0.00E+00
    22    35           0.00E+00  0.00E+00  0.00E+00
    23    39           0.00E+00  0.00E+00  0.00E+00
    24    45           0.00E+00  0.00E+00  0.00E+00
    25    49           0.00E+00  0.00E+00  0.00E+00
    26    55           0.00E+00  0.00E+00  0.00E+00
    27    61           0.00E+00  0.00E+00  0.00E+00
    28    70           0.00E+00  0.00E+00  0.00E+00
    29    81           0.00E+00  0.00E+00  0.00E+00
    30   100           0.00E+00  0.00E+00  0.00E+00
    31   115           0.00E+00  0.00E+00  0.00E+00
    32   140           0.00E+00  0.00E+00  0.00E+00
    33   162           0.00E+00  0.00E+00  0.00E+00
    34   200           0.00E+00  0.00E+00  0.00E+00
    35   235           0.00E+00  0.00E+00  0.00E+00
    36   300           0.00E+00  0.00E+00  0.00E+00
    37   353           0.00E+00  0.00E+00  0.00E+00
    38   450           0.00E+00  0.00E+00  0.00E+00
    39   535           0.00E+00  0.00E+00  0.00E+00
    40   700           0.00E+00  0.00E+00  0.00E+00
    41   811           0.00E+00  0.00E+00  0.00E+00
    42   999           0.00E+00  0.00E+00  0.00E+00



 --------------------------
 PRTI= 1  LVLPRT= (2S  0.5)

   INDX TE=  4.90E+02  9.80E+02  2.45E+03  4.90E+03  9.80E+03  2.45E+04  4.90E+04  9.80E+04  2.45E+05  4.90E+05
   ---- ---  9.80E+05  2.45E+06  4.90E+06  9.80E+06  2.45E+07  4.90E+07  9.80E+07  2.45E+08  4.90E+08
     1       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.02E-42  1.44E-27  5.50E-20  1.36E-15  2.54E-14
             6.97E-14  6.23E-14  3.37E-14  1.48E-14  4.26E-15  1.57E-15  5.68E-16  1.45E-16  5.16E-17
     2       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.17E-39  1.27E-26  2.94E-20  3.96E-16  1.09E-14
             4.01E-14  4.38E-14  2.55E-14  1.16E-14  3.40E-15  1.26E-15  4.59E-16  1.18E-16  4.19E-17
     3       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.85E-39  3.76E-26  9.47E-20  1.05E-15  2.78E-14
             1.01E-13  1.10E-13  6.39E-14  2.90E-14  8.52E-15  3.17E-15  1.15E-15  2.95E-16  1.05E-16
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.38E-39  3.31E-26  9.24E-20  1.75E-15  5.14E-14
             1.91E-13  2.09E-13  1.21E-13  5.50E-14  1.62E-14  6.01E-15  2.18E-15  5.59E-16  1.99E-16
     5       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.13E-40  1.46E-26  6.44E-20  9.74E-16  2.55E-14
             8.81E-14  9.10E-14  5.18E-14  2.33E-14  6.80E-15  2.52E-15  9.14E-16  2.34E-16  8.33E-17
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.00E-42  2.21E-27  4.85E-20  9.35E-16  2.17E-14
             7.07E-14  7.08E-14  3.99E-14  1.78E-14  5.19E-15  1.92E-15  6.97E-16  1.79E-16  6.35E-17
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.81E-42  7.85E-28  1.29E-20  1.57E-16  2.30E-15
             5.61E-15  4.68E-15  2.48E-15  1.08E-15  3.08E-16  1.13E-16  4.10E-17  1.05E-17  3.72E-18
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.18E-42  1.60E-27  2.99E-20  4.31E-16  7.35E-15
             2.00E-14  1.80E-14  9.76E-15  4.29E-15  1.24E-15  4.56E-16  1.65E-16  4.23E-17  1.50E-17
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.14E-42  1.84E-27  3.58E-20  5.82E-16  1.14E-14
             3.42E-14  3.27E-14  1.81E-14  8.05E-15  2.34E-15  8.64E-16  3.13E-16  8.02E-17  2.85E-17
    10       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.57E-44  2.05E-28  7.66E-21  1.36E-16  2.16E-15
             5.49E-15  4.73E-15  2.54E-15  1.11E-15  3.19E-16  1.18E-16  4.25E-17  1.09E-17  3.87E-18
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.70E-43  3.11E-28  9.65E-21  3.22E-16  1.05E-14
             4.15E-14  4.70E-14  2.76E-14  1.26E-14  3.72E-15  1.38E-15  5.02E-16  1.29E-16  4.58E-17
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.12E-43  4.78E-28  1.59E-20  6.34E-16  2.19E-14
             8.75E-14  9.87E-14  5.79E-14  2.64E-14  7.77E-15  2.89E-15  1.05E-15  2.69E-16  9.58E-17
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.60E-43  7.25E-28  2.33E-20  9.73E-16  3.59E-14
             1.50E-13  1.76E-13  1.04E-13  4.79E-14  1.42E-14  5.28E-15  1.92E-15  4.93E-16  1.75E-16
    14       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.31E-43  2.50E-28  1.27E-20  4.48E-16  1.32E-14
             5.05E-14  5.67E-14  3.33E-14  1.52E-14  4.49E-15  1.67E-15  6.06E-16  1.56E-16  5.53E-17
    15       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.19E-42  2.55E-29  1.63E-21  1.06E-16  2.56E-15
             7.67E-15  7.11E-15  3.88E-15  1.71E-15  4.93E-16  1.82E-16  6.58E-17  1.69E-17  5.99E-18
    16       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.00E-42  5.23E-29  2.49E-21  1.59E-16  3.76E-15
             1.11E-14  1.02E-14  5.52E-15  2.42E-15  6.98E-16  2.58E-16  9.31E-17  2.39E-17  8.47E-18
    17       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.93E-42  7.55E-29  3.23E-21  2.08E-16  4.94E-15
             1.46E-14  1.33E-14  7.20E-15  3.15E-15  9.08E-16  3.35E-16  1.21E-16  3.10E-17  1.10E-17
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.52E-43  1.92E-29  7.45E-22  5.77E-17  1.56E-15
             5.05E-15  4.95E-15  2.76E-15  1.23E-15  3.56E-16  1.32E-16  4.76E-17  1.22E-17  4.34E-18
    19       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.47E-31  2.23E-22  3.85E-17  1.43E-15
             5.66E-15  6.31E-15  3.68E-15  1.67E-15  4.93E-16  1.83E-16  6.64E-17  1.71E-17  6.06E-18
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.23E-32  6.67E-23  1.15E-17  4.16E-16
             1.62E-15  1.80E-15  1.05E-15  4.77E-16  1.40E-16  5.22E-17  1.89E-17  4.86E-18  1.73E-18
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.35E-41  2.21E-28  1.34E-21  8.06E-17  2.15E-15
             6.94E-15  6.77E-15  3.77E-15  1.67E-15  4.86E-16  1.80E-16  6.51E-17  1.67E-17  5.93E-18
    22       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.20E-41  1.14E-28  6.50E-22  3.90E-17  1.06E-15
             3.47E-15  3.42E-15  1.91E-15  8.51E-16  2.47E-16  9.16E-17  3.31E-17  8.50E-18  3.02E-18
    23       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.64E-42  4.40E-29  2.67E-22  1.58E-17  4.16E-16
             1.34E-15  1.30E-15  7.24E-16  3.22E-16  9.33E-17  3.45E-17  1.25E-17  3.21E-18  1.14E-18
    24       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.23E-42  2.78E-29  5.35E-22  4.36E-17  1.20E-15
             3.94E-15  3.89E-15  2.17E-15  9.67E-16  2.81E-16  1.04E-16  3.76E-17  9.66E-18  3.43E-18
    25       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.93E-42  2.59E-29  1.28E-21  1.03E-16  2.71E-15
             8.61E-15  8.32E-15  4.61E-15  2.05E-15  5.93E-16  2.19E-16  7.93E-17  2.03E-17  7.23E-18
    26       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.77E-43  1.19E-29  1.33E-21  1.17E-16  3.13E-15
             1.00E-14  9.63E-15  5.34E-15  2.37E-15  6.85E-16  2.54E-16  9.17E-17  2.35E-17  8.35E-18
    27       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.78E-43  8.56E-30  1.49E-21  1.86E-16  5.42E-15
             1.79E-14  1.75E-14  9.74E-15  4.32E-15  1.25E-15  4.64E-16  1.68E-16  4.31E-17  1.53E-17
    28       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.77E-43  1.46E-29  3.63E-22  4.31E-17  1.43E-15
             5.32E-15  5.74E-15  3.32E-15  1.50E-15  4.41E-16  1.64E-16  5.95E-17  1.53E-17  5.42E-18
    29       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.08E-33  1.83E-23  6.19E-18  3.56E-16
             1.79E-15  2.30E-15  1.40E-15  6.53E-16  1.95E-16  7.27E-17  2.64E-17  6.80E-18  2.42E-18
    30       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.54E-32  5.09E-23  1.95E-17  1.20E-15
             6.21E-15  8.10E-15  4.96E-15  2.31E-15  6.91E-16  2.58E-16  9.38E-17  2.41E-17  8.58E-18
    31       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.28E-33  2.73E-23  1.85E-17  1.49E-15
             8.48E-15  1.15E-14  7.16E-15  3.36E-15  1.01E-15  3.76E-16  1.37E-16  3.52E-17  1.25E-17
    32       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.50E-33  2.33E-23  1.41E-17  1.08E-15
             6.12E-15  8.32E-15  5.17E-15  2.42E-15  7.26E-16  2.71E-16  9.87E-17  2.54E-17  9.03E-18
    33       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.37E-33  1.28E-23  6.24E-18  2.93E-16
             1.24E-15  1.43E-15  8.39E-16  3.83E-16  1.13E-16  4.20E-17  1.52E-17  3.92E-18  1.39E-18
    34       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.96E-33  2.06E-23  1.11E-17  5.37E-16
             2.31E-15  2.67E-15  1.57E-15  7.18E-16  2.12E-16  7.89E-17  2.86E-17  7.35E-18  2.61E-18
    35       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.65E-33  1.78E-23  1.00E-17  5.21E-16
             2.39E-15  2.91E-15  1.74E-15  8.04E-16  2.39E-16  8.91E-17  3.23E-17  8.31E-18  2.95E-18
    36       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.44E-33  1.86E-23  1.10E-17  5.54E-16
             2.43E-15  2.85E-15  1.68E-15  7.71E-16  2.28E-16  8.48E-17  3.08E-17  7.91E-18  2.81E-18
    37       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.42E-33  1.40E-23  1.41E-17  1.29E-15
             8.00E-15  1.15E-14  7.25E-15  3.43E-15  1.03E-15  3.87E-16  1.41E-16  3.63E-17  1.29E-17
    38       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.72E-33  3.49E-23  3.32E-17  2.99E-15
             1.84E-14  2.64E-14  1.67E-14  7.87E-15  2.37E-15  8.89E-16  3.23E-16  8.33E-17  2.96E-17
    39       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.66E-33  4.30E-23  5.32E-17  5.39E-15
             3.45E-14  5.03E-14  3.19E-14  1.51E-14  4.56E-15  1.71E-15  6.23E-16  1.60E-16  5.70E-17
    40       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.86E-33  3.86E-23  4.34E-17  4.16E-15
             2.61E-14  3.76E-14  2.38E-14  1.13E-14  3.39E-15  1.27E-15  4.63E-16  1.19E-16  4.24E-17
    41       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.48E-46  4.15E-31  4.54E-23  1.47E-17  6.94E-16
             2.95E-15  3.38E-15  1.98E-15  9.04E-16  2.66E-16  9.91E-17  3.59E-17  9.23E-18  3.28E-18
    42       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.55E-46  5.46E-31  7.37E-23  2.71E-17  1.26E-15
             5.21E-15  5.83E-15  3.39E-15  1.54E-15  4.52E-16  1.68E-16  6.09E-17  1.56E-17  5.56E-18
    43       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.98E-46  5.34E-31  8.42E-23  3.23E-17  1.51E-15
             6.30E-15  7.08E-15  4.12E-15  1.87E-15  5.49E-16  2.04E-16  7.40E-17  1.90E-17  6.76E-18
    44       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.00E-33  1.48E-23  1.11E-17  7.42E-16
             4.02E-15  5.42E-15  3.36E-15  1.58E-15  4.73E-16  1.77E-16  6.44E-17  1.66E-17  5.89E-18
    45       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.32E-33  1.95E-23  1.53E-17  1.07E-15
