SEQ='SI'     NUCCHG=14                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  63496278.1   NPRNTI= 5   NPRNTF= 5
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S2 3P1             (2)1( 2.5)        0.0 
     2          3S1 3P2             (4)1( 5.5)    39975.6 
     3          3S1 3P2             (2)2( 4.5)    55707.8 
     4          3S1 3P2             (2)0( 0.5)    73644.4 
     5          3S1 3P2             (2)1( 2.5)    80374.1 

   LS RESOLVED TERM INDEXING            BWNR=  63582352.7   NTRM= 821
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   509       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.33E-30  3.66E-22  2.03E-17  5.51E-16
             3.27E-15  8.08E-15  6.81E-15  3.78E-15  1.26E-15  4.91E-16  1.82E-16  4.73E-17  1.69E-17
   510       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.64E-31  5.89E-23  3.79E-18  9.85E-17
             6.24E-16  1.60E-15  1.32E-15  7.17E-16  2.35E-16  9.09E-17  3.36E-17  8.72E-18  3.11E-18
   511       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.76E-31  1.58E-22  8.68E-18  2.07E-16
             9.90E-16  2.29E-15  1.95E-15  1.10E-15  3.69E-16  1.44E-16  5.33E-17  1.39E-17  4.95E-18
   512       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.92E-30  8.00E-22  4.37E-17  9.39E-16
             2.66E-15  2.43E-15  1.33E-15  5.90E-16  1.71E-16  6.32E-17  2.29E-17  5.87E-18  2.08E-18
   513       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.72E-31  2.67E-22  1.46E-17  3.13E-16
             8.85E-16  8.08E-16  4.44E-16  1.96E-16  5.68E-17  2.10E-17  7.61E-18  1.95E-18  6.93E-19
   514       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.85E-30  1.32E-21  7.30E-17  1.90E-15
             9.23E-15  1.67E-14  1.22E-14  6.28E-15  2.00E-15  7.64E-16  2.81E-16  7.27E-17  2.59E-17
   515       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.55E-30  1.80E-21  9.85E-17  2.17E-15
             6.81E-15  7.76E-15  4.84E-15  2.31E-15  7.03E-16  2.65E-16  9.66E-17  2.49E-17  8.86E-18
   516       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.18E-30  5.97E-22  3.27E-17  7.18E-16
             2.23E-15  2.46E-15  1.51E-15  7.15E-16  2.17E-16  8.14E-17  2.97E-17  7.65E-18  2.72E-18
   517       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.31E-32  6.33E-24  3.46E-19  7.40E-18
             2.08E-17  1.87E-17  1.02E-17  4.52E-18  1.31E-18  4.84E-19  1.75E-19  4.49E-20  1.59E-20
   518       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.61E-33  2.09E-24  1.14E-19  2.44E-18
             6.81E-18  6.12E-18  3.34E-18  1.47E-18  4.26E-19  1.58E-19  5.70E-20  1.46E-20  5.19E-21
   519       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.30E-30  3.54E-22  1.94E-17  4.49E-16
             1.61E-15  2.18E-15  1.47E-15  7.29E-16  2.28E-16  8.64E-17  3.17E-17  8.19E-18  2.92E-18
   520       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.39E-30  1.76E-21  9.61E-17  2.19E-15
             8.65E-15  1.45E-14  1.06E-14  5.46E-15  1.74E-15  6.66E-16  2.45E-16  6.34E-17  2.26E-17
   521       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.38E-31  2.30E-22  1.26E-17  2.68E-16
             7.53E-16  6.92E-16  3.85E-16  1.72E-16  5.01E-17  1.86E-17  6.74E-18  1.73E-18  6.14E-19
   522       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.65E-31  7.29E-23  3.98E-18  8.47E-17
             2.38E-16  2.24E-16  1.28E-16  5.85E-17  1.74E-17  6.48E-18  2.36E-18  6.06E-19  2.15E-19
   523       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.07E-30  5.67E-22  3.12E-17  7.15E-16
             2.56E-15  3.56E-15  2.44E-15  1.23E-15  3.87E-16  1.47E-16  5.41E-17  1.40E-17  4.98E-18
   524       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.43E-30  3.88E-22  2.13E-17  5.24E-16
             2.04E-15  2.98E-15  2.13E-15  1.10E-15  3.55E-16  1.36E-16  5.02E-17  1.30E-17  4.64E-18
   525       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.49E-31  1.78E-22  1.00E-17  2.91E-16
             1.55E-15  2.91E-15  2.19E-15  1.15E-15  3.73E-16  1.43E-16  5.28E-17  1.37E-17  4.88E-18
   526       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.00E-31  1.37E-22  7.51E-18  1.84E-16
             1.16E-15  3.15E-15  2.68E-15  1.49E-15  4.96E-16  1.92E-16  7.11E-17  1.85E-17  6.60E-18
   527       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.98E-33  1.16E-24  5.16E-20  1.73E-18
             2.82E-17  1.30E-16  1.30E-16  7.84E-17  2.74E-17  1.08E-17  4.03E-18  1.05E-18  3.76E-19
   528       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-47  3.51E-31  2.50E-23  6.55E-19  6.69E-17
             1.53E-15  5.45E-15  4.74E-15  2.64E-15  8.78E-16  3.40E-16  1.26E-16  3.27E-17  1.17E-17
   529       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.01E-30  2.77E-22  1.51E-17  3.22E-16
             9.07E-16  8.59E-16  4.90E-16  2.23E-16  6.58E-17  2.45E-17  8.90E-18  2.29E-18  8.14E-19
   530       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.65E-31  7.24E-23  3.95E-18  8.81E-17
             3.22E-16  5.04E-16  3.64E-16  1.87E-16  5.96E-17  2.28E-17  8.38E-18  2.17E-18  7.73E-19
   531       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.30E-31  2.04E-22  1.25E-17  3.57E-16
             2.75E-15  9.26E-15  8.70E-15  5.10E-15  1.76E-15  6.89E-16  2.57E-16  6.70E-17  2.39E-17
   532       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.43E-31  1.10E-22  6.70E-18  1.74E-16
             1.00E-15  3.01E-15  2.83E-15  1.67E-15  5.77E-16  2.27E-16  8.46E-17  2.21E-17  7.89E-18
   533       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.21E-31  3.82E-23  1.67E-18  4.11E-17
             2.25E-16  5.74E-16  5.06E-16  2.89E-16  9.84E-17  3.85E-17  1.43E-17  3.73E-18  1.33E-18
   534       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.63E-32  1.95E-23  1.12E-18  4.13E-17
             6.04E-16  2.25E-15  2.04E-15  1.16E-15  3.93E-16  1.53E-16  5.67E-17  1.48E-17  5.28E-18
   535       0.00E+00  0.00E+00  0.00E+00  1.01E-32  5.15E-23  1.63E-17  6.19E-16  2.27E-15  2.49E-15  2.34E-15
             3.13E-15  4.68E-15  3.56E-15  1.89E-15  6.12E-16  2.35E-16  8.68E-17  2.25E-17  8.03E-18
   536       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.65E-34  8.79E-26  4.72E-21  5.51E-19
             1.27E-17  4.38E-17  3.74E-17  2.06E-17  6.78E-18  2.62E-18  9.69E-19  2.52E-19  8.98E-20
   537       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.42E-31  2.44E-22  1.51E-17  4.79E-16
             4.31E-15  1.23E-14  1.03E-14  5.66E-15  1.87E-15  7.21E-16  2.67E-16  6.93E-17  2.47E-17
   538       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.13E-31  2.52E-23  1.33E-18  9.30E-17
             1.87E-15  6.56E-15  5.70E-15  3.18E-15  1.06E-15  4.10E-16  1.52E-16  3.95E-17  1.41E-17
   539       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.91E-31  1.56E-22  1.09E-17  3.13E-16
             1.80E-15  4.88E-15  4.47E-15  2.62E-15  9.02E-16  3.54E-16  1.32E-16  3.44E-17  1.23E-17
   540       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.11E-30  4.43E-22  3.10E-17  9.23E-16
             4.97E-15  9.58E-15  7.26E-15  3.82E-15  1.23E-15  4.73E-16  1.74E-16  4.52E-17  1.61E-17
   541       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.98E-31  3.18E-22  2.21E-17  6.15E-16
             2.90E-15  5.04E-15  3.68E-15  1.90E-15  6.05E-16  2.31E-16  8.50E-17  2.20E-17  7.84E-18
   542       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.17E-31  8.67E-23  6.05E-18  1.77E-16
             1.13E-15  3.26E-15  2.97E-15  1.73E-15  5.92E-16  2.32E-16  8.63E-17  2.25E-17  8.04E-18
   543       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.93E-31  1.58E-22  1.09E-17  2.93E-16
             1.50E-15  3.41E-15  2.85E-15  1.58E-15  5.29E-16  2.06E-16  7.62E-17  1.98E-17  7.08E-18
   544       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.66E-30  6.66E-22  4.59E-17  1.17E-15
             5.54E-15  1.12E-14  8.74E-15  4.67E-15  1.52E-15  5.85E-16  2.16E-16  5.60E-17  2.00E-17
   545       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.97E-31  3.19E-22  2.21E-17  5.89E-16
             3.39E-15  9.06E-15  7.92E-15  4.49E-15  1.51E-15  5.90E-16  2.19E-16  5.70E-17  2.04E-17
   546       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.37E-31  5.48E-23  3.83E-18  1.16E-16
             1.01E-15  3.92E-15  3.84E-15  2.29E-15  7.98E-16  3.14E-16  1.17E-16  3.06E-17  1.09E-17
   547       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.53E-31  2.22E-22  1.53E-17  3.78E-16
             1.40E-15  1.97E-15  1.35E-15  6.82E-16  2.15E-16  8.17E-17  3.00E-17  7.76E-18  2.76E-18
   548       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.83E-31  7.33E-23  5.05E-18  1.25E-16
             4.59E-16  6.53E-16  4.55E-16  2.31E-16  7.31E-17  2.79E-17  1.02E-17  2.65E-18  9.44E-19
   549       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.68E-31  2.27E-22  1.56E-17  3.74E-16
             1.25E-15  1.54E-15  9.97E-16  4.88E-16  1.51E-16  5.71E-17  2.09E-17  5.40E-18  1.92E-18
   550       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.71E-30  6.85E-22  4.71E-17  1.13E-15
             3.80E-15  4.69E-15  3.04E-15  1.48E-15  4.57E-16  1.73E-16  6.32E-17  1.63E-17  5.81E-18
   551       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.41E-31  1.37E-22  9.39E-18  2.21E-16
             6.76E-16  6.69E-16  3.81E-16  1.72E-16  5.06E-17  1.88E-17  6.82E-18  1.75E-18  6.22E-19
   552       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.14E-31  4.56E-23  3.13E-18  7.36E-17
             2.25E-16  2.23E-16  1.27E-16  5.73E-17  1.68E-17  6.26E-18  2.27E-18  5.82E-19  2.07E-19
   553       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.41E-31  1.37E-22  9.37E-18  2.18E-16
             6.46E-16  6.12E-16  3.42E-16  1.52E-16  4.44E-17  1.65E-17  5.96E-18  1.53E-18  5.44E-19
   554       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.02E-30  4.10E-22  2.81E-17  6.53E-16
             1.94E-15  1.84E-15  1.03E-15  4.58E-16  1.33E-16  4.95E-17  1.79E-17  4.60E-18  1.63E-18
   555       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.15E-32  1.26E-23  8.64E-19  1.99E-17
             5.77E-17  5.26E-17  2.87E-17  1.26E-17  3.64E-18  1.34E-18  4.86E-19  1.25E-19  4.43E-20
   556       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.05E-32  4.20E-24  2.88E-19  6.64E-18
             1.92E-17  1.75E-17  9.56E-18  4.20E-18  1.21E-18  4.48E-19  1.62E-19  4.15E-20  1.47E-20
   557       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.86E-32  1.15E-23  7.85E-19  1.80E-17
             5.18E-17  4.66E-17  2.53E-17  1.11E-17  3.19E-18  1.18E-18  4.25E-19  1.09E-19  3.87E-20
   558       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.59E-32  3.44E-23  2.36E-18  5.41E-17
             1.56E-16  1.40E-16  7.58E-17  3.32E-17  9.56E-18  3.53E-18  1.28E-18  3.27E-19  1.16E-19
   559       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.27E-33  1.71E-24  1.17E-19  2.70E-18
             7.86E-18  7.19E-18  3.93E-18  1.73E-18  5.00E-19  1.85E-19  6.68E-20  1.71E-20  6.08E-21
   560       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.28E-32  5.13E-24  3.51E-19  8.11E-18
             2.36E-17  2.16E-17  1.18E-17  5.19E-18  1.50E-18  5.54E-19  2.00E-19  5.14E-20  1.82E-20
   561       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.96E-32  2.79E-23  1.91E-18  4.47E-17
             1.34E-16  1.29E-16  7.28E-17  3.26E-17  9.54E-18  3.54E-18  1.28E-18  3.29E-19  1.17E-19
   562       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.09E-31  8.38E-23  5.75E-18  1.34E-16
             4.03E-16  3.88E-16  2.18E-16  9.79E-17  2.86E-17  1.06E-17  3.85E-18  9.88E-19  3.51E-19
   563       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.62E-31  1.05E-22  7.20E-18  1.69E-16
             5.37E-16  6.19E-16  3.94E-16  1.91E-16  5.89E-17  2.22E-17  8.14E-18  2.10E-18  7.48E-19
   564       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.07E-31  3.23E-22  2.22E-17  5.21E-16
             1.64E-15  1.83E-15  1.14E-15  5.43E-16  1.65E-16  6.23E-17  2.27E-17  5.86E-18  2.09E-18
   565       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.04E-31  1.22E-22  8.38E-18  2.37E-16
             2.00E-15  6.96E-15  6.45E-15  3.75E-15  1.28E-15  5.01E-16  1.86E-16  4.86E-17  1.74E-17
   566       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.01E-31  2.41E-22  1.66E-17  4.32E-16
             2.43E-15  6.46E-15  5.65E-15  3.20E-15  1.08E-15  4.21E-16  1.56E-16  4.07E-17  1.45E-17
   567       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.73E-31  6.93E-23  4.75E-18  1.09E-16
             3.12E-16  2.79E-16  1.50E-16  6.58E-17  1.89E-17  6.98E-18  2.52E-18  6.46E-19  2.29E-19
   568       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.77E-32  2.31E-23  1.58E-18  3.63E-17
             1.04E-16  9.29E-17  5.01E-17  2.19E-17  6.30E-18  2.33E-18  8.40E-19  2.15E-19  7.64E-20
   569       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.70E-31  1.08E-22  7.44E-18  1.91E-16
             9.52E-16  2.26E-15  1.94E-15  1.09E-15  3.69E-16  1.44E-16  5.33E-17  1.39E-17  4.96E-18
   570       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.02E-30  8.08E-22  5.54E-17  1.28E-15
             3.75E-15  3.50E-15  1.93E-15  8.58E-16  2.49E-16  9.22E-17  3.34E-17  8.56E-18  3.04E-18
   571       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.72E-31  2.69E-22  1.85E-17  4.27E-16
             1.25E-15  1.16E-15  6.43E-16  2.85E-16  8.28E-17  3.07E-17  1.11E-17  2.85E-18  1.01E-18
   572       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.07E-34  2.03E-25  1.39E-20  3.19E-19
             9.13E-19  8.16E-19  4.41E-19  1.93E-19  5.55E-20  2.05E-20  7.39E-21  1.89E-21  6.73E-22
   573       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.69E-34  6.76E-26  4.63E-21  1.06E-19
             3.04E-19  2.71E-19  1.47E-19  6.41E-20  1.84E-20  6.80E-21  2.46E-21  6.30E-22  2.24E-22
   574       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.26E-30  8.98E-22  6.24E-17  1.76E-15
             8.90E-15  1.65E-14  1.21E-14  6.28E-15  2.00E-15  7.66E-16  2.82E-16  7.29E-17  2.60E-17
   575       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.19E-30  1.28E-21  8.78E-17  2.08E-15
             6.80E-15  7.90E-15  4.96E-15  2.37E-15  7.25E-16  2.73E-16  9.96E-17  2.57E-17  9.14E-18
   576       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.06E-30  4.25E-22  2.92E-17  6.91E-16
             2.22E-15  2.50E-15  1.55E-15  7.35E-16  2.23E-16  8.39E-17  3.06E-17  7.89E-18  2.81E-18
   577       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.04E-32  8.17E-24  5.60E-19  1.29E-17
             3.75E-17  3.44E-17  1.89E-17  8.34E-18  2.42E-18  8.94E-19  3.23E-19  8.29E-20  2.94E-20
   578       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.73E-33  2.70E-24  1.85E-19  4.25E-18
             1.23E-17  1.12E-17  6.16E-18  2.72E-18  7.87E-19  2.91E-19  1.05E-19  2.70E-20  9.60E-21
   579       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.16E-31  2.46E-22  1.69E-17  4.22E-16
             1.57E-15  2.17E-15  1.47E-15  7.32E-16  2.29E-16  8.70E-17  3.19E-17  8.25E-18  2.94E-18
   580       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.01E-30  1.21E-21  8.28E-17  2.01E-15
             8.14E-15  1.39E-14  1.03E-14  5.34E-15  1.71E-15  6.54E-16  2.40E-16  6.23E-17  2.22E-17
   581       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.96E-31  1.58E-22  1.09E-17  2.50E-16
             7.28E-16  6.84E-16  3.83E-16  1.72E-16  5.02E-17  1.86E-17  6.75E-18  1.73E-18  6.16E-19
   582       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.25E-31  5.02E-23  3.44E-18  7.89E-17
             2.30E-16  2.21E-16  1.27E-16  5.84E-17  1.74E-17  6.48E-18  2.36E-18  6.06E-19  2.15E-19
   583       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.72E-31  3.89E-22  2.68E-17  6.65E-16
             2.48E-15  3.53E-15  2.44E-15  1.23E-15  3.89E-16  1.48E-16  5.44E-17  1.41E-17  5.02E-18
   584       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.65E-31  2.64E-22  1.82E-17  4.85E-16
             1.97E-15  2.96E-15  2.12E-15  1.11E-15  3.57E-16  1.37E-16  5.05E-17  1.31E-17  4.67E-18
   585       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.89E-31  1.16E-22  7.92E-18  1.91E-16
             7.64E-16  1.46E-15  1.18E-15  6.50E-16  2.16E-16  8.38E-17  3.10E-17  8.07E-18  2.88E-18
   586       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.30E-31  9.22E-23  6.33E-18  1.68E-16
             1.11E-15  3.12E-15  2.69E-15  1.50E-15  5.02E-16  1.95E-16  7.22E-17  1.88E-17  6.70E-18
   587       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.72E-31  1.89E-22  1.29E-17  2.96E-16
             8.67E-16  8.40E-16  4.83E-16  2.20E-16  6.53E-17  2.43E-17  8.84E-18  2.27E-18  8.08E-19
   588       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.28E-31  5.12E-23  3.50E-18  8.40E-17
             3.14E-16  4.94E-16  3.57E-16  1.84E-16  5.88E-17  2.25E-17  8.27E-18  2.14E-18  7.63E-19
   589       1.72E-41  7.58E-28  5.49E-20  1.28E-17  1.16E-16  2.64E-16  8.94E-16  1.93E-15  2.70E-15  4.48E-15
             2.26E-14  6.78E-14  6.16E-14  3.56E-14  1.22E-14  4.77E-15  1.77E-15  4.63E-16  1.65E-16
   590       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.90E-32  1.67E-23  1.10E-18  9.56E-17
             2.09E-15  7.49E-15  6.55E-15  3.66E-15  1.22E-15  4.73E-16  1.75E-16  4.55E-17  1.62E-17
   591       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.11E-32  2.08E-22  3.08E-19  7.06E-18  2.22E-17  4.12E-17
             7.69E-16  3.73E-15  3.58E-15  2.09E-15  7.14E-16  2.79E-16  1.04E-16  2.70E-17  9.66E-18
   592       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.63E-31  8.52E-24  2.56E-20  1.45E-17  4.12E-16
             3.72E-15  1.32E-14  1.19E-14  6.80E-15  2.29E-15  8.92E-16  3.31E-16  8.61E-17  3.07E-17
   593       0.00E+00  0.00E+00  0.00E+00  2.28E-33  1.17E-23  3.68E-18  1.40E-16  5.35E-16  2.24E-15  1.54E-14
             6.61E-14  9.96E-14  6.90E-14  3.49E-14  1.10E-14  4.20E-15  1.54E-15  3.99E-16  1.42E-16
   594       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.46E-32  2.33E-24  1.05E-20  1.49E-18  1.75E-17
             4.07E-16  1.89E-15  1.79E-15  1.03E-15  3.52E-16  1.37E-16  5.11E-17  1.33E-17  4.75E-18
   595       0.00E+00  0.00E+00  0.00E+00  1.15E-34  5.90E-25  1.86E-19  7.11E-18  3.42E-17  6.51E-16  3.93E-15
             1.84E-14  3.34E-14  2.46E-14  1.28E-14  4.11E-15  1.57E-15  5.80E-16  1.50E-16  5.36E-17
   596       0.00E+00  0.00E+00  0.00E+00  1.99E-34  1.02E-24  3.21E-19  1.23E-17  6.82E-17  4.17E-16  1.86E-15
             5.68E-15  8.64E-15  6.37E-15  3.37E-15  1.10E-15  4.23E-16  1.56E-16  4.05E-17  1.45E-17
   597       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.35E-30  1.19E-22  4.19E-19  2.67E-17  6.61E-17
             2.43E-16  1.02E-15  1.01E-15  6.04E-16  2.09E-16  8.23E-17  3.07E-17  8.01E-18  2.86E-18
   598       0.00E+00  0.00E+00  6.65E-32  2.51E-23  2.91E-19  4.63E-17  2.19E-16  3.50E-16  2.60E-16  3.71E-16
             1.22E-15  2.79E-15  2.41E-15  1.36E-15  4.61E-16  1.80E-16  6.68E-17  1.74E-17  6.22E-18
   599       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.04E-36  1.28E-25  1.82E-19  1.74E-17
             4.48E-16  2.37E-15  2.35E-15  1.40E-15  4.84E-16  1.90E-16  7.07E-17  1.85E-17  6.59E-18
   600       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.20E-29  9.20E-22  2.98E-18  1.91E-16  7.57E-16
             7.61E-15  4.30E-14  4.47E-14  2.72E-14  9.52E-15  3.75E-15  1.40E-15  3.66E-16  1.31E-16
   601       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.72E-39  6.25E-28  1.13E-21  1.32E-19
             7.07E-18  5.74E-17  6.54E-17  4.15E-17  1.49E-17  5.94E-18  2.23E-18  5.83E-19  2.09E-19
   602       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.29E-38  1.48E-25  1.68E-21  1.66E-19  2.95E-18  3.62E-17
             2.83E-16  8.94E-16  8.50E-16  5.07E-16  1.77E-16  6.96E-17  2.60E-17  6.79E-18  2.43E-18
   603       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.29E-29  5.31E-22  1.56E-18  9.64E-17  3.39E-16
             3.63E-15  2.21E-14  2.33E-14  1.43E-14  5.02E-15  1.98E-15  7.40E-16  1.94E-16  6.92E-17
   604       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.37E-31  7.30E-23  5.07E-19  5.25E-17  2.17E-16
             1.27E-15  6.27E-15  6.45E-15  3.91E-15  1.37E-15  5.39E-16  2.01E-16  5.25E-17  1.88E-17
   605       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.31E-30  2.65E-22  2.31E-18  2.57E-16  7.35E-16
             3.15E-15  1.77E-14  1.89E-14  1.16E-14  4.11E-15  1.63E-15  6.08E-16  1.59E-16  5.69E-17
   606       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.33E-43  3.46E-31  4.44E-25  1.08E-19  1.80E-17
             5.50E-16  3.32E-15  3.50E-15  2.14E-15  7.55E-16  2.98E-16  1.11E-16  2.91E-17  1.04E-17
   607       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.17E-42  5.05E-30  7.24E-24  8.01E-20  8.27E-18
             2.47E-16  1.48E-15  1.54E-15  9.41E-16  3.30E-16  1.30E-16  4.87E-17  1.27E-17  4.55E-18
