SEQ='SI'     NUCCHG=14                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  63496462.9   NPRNTI=10   NPRNTF=12
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   387     4    3S1 3P2 4D1         (3)1( 2.0)   118518.9*
   388     5    3S1 3P2 5P1         (3)1( 1.0)   118565.8*
   389     5    3S1 3P2 4D1         (3)1( 1.0)   118605.8*
   390     5    3S1 3P2 5P1         (3)1( 2.0)   118640.5*
   391     5    3S1 3P2 4D1         (3)1( 0.0)   118650.6*
   392     7    3S1 3P2 4S1         (1)2( 2.0)   118807.2*
   393     3    3S1 3P2 4F1         (5)2( 4.0)   119143.6*
   394     3    3S1 3P2 4F1         (3)2( 3.0)   119147.2*
   395     3    3S1 3P2 4F1         (5)4( 2.0)   119164.3*
   396     3    3S1 3P2 4F1         (5)4( 3.0)   119176.4*
   397     4    3S1 3P2 4F1         (5)2( 3.0)   119224.6*
   398     4    3S1 3P2 4F1         (3)2( 2.0)   119226.6*
   399     4    3S1 3P2 4F1         (5)4( 4.0)   119229.0*
   400     4    3S1 3P2 4F1         (3)4( 3.0)   119235.1*
   401     4    3S1 3P2 4F1         (5)2( 1.0)   119281.8*
   402     4    3S1 3P2 4F1         (5)2( 2.0)   119282.8*
   403     4    3S1 3P2 4F1         (5)4( 5.0)   119287.2*
   404     4    3S1 3P2 4F1         (3)4( 4.0)   119302.0*
   405     5    3S1 3P2 4F1         (5)2( 0.0)   119331.1*
   406     5    3S1 3P2 4F1         (3)2( 1.0)   119333.2*
   407     5    3S1 3P2 4F1         (5)4( 6.0)   119395.0*
   408     3    3S1 3P2 6S1         (5)1( 1.0)   119408.8*
   409     5    3S1 3P2 4F1         (3)4( 5.0)   119416.2*
   410     4    3S1 3P2 6S1         (5)1( 2.0)   119504.4*
   411     5    3S1 3P2 4F1         (5)3( 1.0)   119509.3*
   412     5    3S1 3P2 4F1         (5)3( 2.0)   119520.8*
   413     5    3S1 3P2 4F1         (5)3( 3.0)   119546.2*
   414     5    3S1 3P2 4F1         (3)3( 2.0)   119560.1*
   415     5    3S1 3P2 4F1         (5)3( 4.0)   119564.4*
   416     5    3S1 3P2 4F1         (5)3( 5.0)   119569.9*
   417     5    3S1 3P2 4F1         (3)3( 3.0)   119589.2*
   418     5    3S1 3P2 4F1         (3)3( 4.0)   119600.7*
   419     5    3S1 3P2 6S1         (5)1( 3.0)   119650.7*
   420     5    3S1 3P2 4D1         (3)3( 2.0)   119799.9*
   421     5    3S1 3P2 4D1         (3)3( 3.0)   119885.0*
   422     3    3S1 3P2 6S1         (3)1( 0.0)   119982.4*
   423     5    3S1 3P2 4D1         (3)3( 4.0)   120001.8*
   424     4    3S1 3P2 6S1         (3)1( 1.0)   120065.3*
   425     5    3S1 3P2 6S1         (3)1( 2.0)   120225.7*
   426     3    3S1 3P2 5D1         (5)3( 1.0)   120445.7*
   427     3    3S1 3P2 5D1         (5)3( 2.0)   120470.6*
   428     3    3S1 3P2 5D1         (5)3( 3.0)   120512.0*
   429     4    3S1 3P2 5D1         (5)3( 4.0)   120576.3*
   430     5    3S1 3P2 5D1         (5)3( 5.0)   120674.8*
   431     3    3S1 3P2 6P1         (5)2( 0.0)   120679.1*
   432     3    3S1 3P2 6P1         (5)2( 1.0)   120685.5*
   433     3    3S1 3P2 6P1         (3)0( 1.0)   120708.9*
   434     3    3S1 3P2 6P1         (5)2( 2.0)   120729.7*
   435     4    3S1 3P2 5D1         (5)2( 0.0)   120778.5*
   436     4    3S1 3P2 5D1         (5)2( 1.0)   120785.4*
   437     3    3S1 3P2 5D1         (5)2( 2.0)   120800.0*
   438     4    3S1 3P2 6P1         (5)2( 3.0)   120804.2*
   439     4    3S1 3P2 5D1         (5)2( 3.0)   120826.0*
   440     4    3S1 3P2 6P1         (5)0( 2.0)   120859.8*
   441     5    3S1 3P2 5D1         (5)2( 4.0)   120879.1*
   442     4    3S1 3P2 6P1         (5)1( 1.0)   120924.2*
   443     5    3S1 3P2 6P1         (5)2( 4.0)   120924.7*
   444     4    3S1 3P2 6P1         (5)1( 2.0)   121047.5*
   445     5    3S1 3P2 6P1         (5)1( 3.0)   121050.6*
   446     4    3S1 3P2 6P1         (3)2( 1.0)   121072.2*
   447     5    3S1 3P2 6P1         (3)2( 2.0)   121148.1*
   448     4    3S1 3P2 5D1         (5)1( 3.0)   121226.2*
   449     5    3S1 3P2 6P1         (3)2( 3.0)   121283.2*
   450     4    3S1 3P2 5D1         (5)1( 2.0)   121283.3*
   451     4    3S1 3P2 5D1         (3)1( 2.0)   121317.4*
   452     4    3S1 3P2 5D1         (5)1( 1.0)   121329.0*
   453     4    3S1 3P2 6P1         (3)1( 0.0)   121367.6*
   454     5    3S1 3P2 5D1         (3)1( 1.0)   121397.7*
   455     5    3S1 3P2 6P1         (3)1( 1.0)   121427.2*
   456     5    3S1 3P2 5D1         (3)1( 0.0)   121442.5*
   457     5    3S1 3P2 4D1         (3)2( 1.0)   121454.0*
   458     5    3S1 3P2 4D1         (3)2( 2.0)   121484.6*
   459     5    3S1 3P2 6P1         (3)1( 2.0)   121500.0*
   460     5    3S1 3P2 4D1         (3)2( 3.0)   121524.9*
   461     3    3S1 3P2 5G1         (1)*( 3.0)   121618.0*
   462     3    3S1 3P2 5G1         (1)*( 4.0)   121618.0*
   463     3    3S1 3P2 5G1         (1)*( 4.0)   121618.0*
   464     3    3S1 3P2 5G1         (1)*( 5.0)   121618.0*
   465     3    3S1 3P2 5F1         (5)2( 4.0)   121658.7*
   466     3    3S1 3P2 5F1         (5)4( 2.0)   121659.3*
   467     3    3S1 3P2 5F1         (3)2( 3.0)   121659.4*
   468     3    3S1 3P2 5F1         (3)4( 3.0)   121672.3*
   469     4    3S1 3P2 5G1         (1)*( 2.0)   121715.0*
   470     4    3S1 3P2 5G1         (1)*( 3.0)   121715.0*
   471     4    3S1 3P2 5G1         (1)*( 4.0)   121715.0*
   472     4    3S1 3P2 5G1         (1)*( 5.0)   121715.0*
   473     4    3S1 3P2 5G1         (1)*( 3.0)   121715.0*
   474     4    3S1 3P2 5G1         (1)*( 4.0)   121715.0*
   475     4    3S1 3P2 5G1         (1)*( 5.0)   121715.0*
   476     4    3S1 3P2 5G1         (1)*( 6.0)   121715.0*
   477     4    3S1 3P2 5F1         (5)4( 4.0)   121731.4*
   478     4    3S1 3P2 5F1         (5)4( 3.0)   121733.2*
   479     4    3S1 3P2 5F1         (3)2( 2.0)   121746.2*
   480     4    3S1 3P2 5F1         (5)2( 3.0)   121747.5*
   481     4    3S1 3P2 5F1         (5)4( 5.0)   121773.7*
   482     4    3S1 3P2 5F1         (3)4( 4.0)   121786.6*
   483     4    3S1 3P2 5F1         (5)2( 1.0)   121792.2*
   484     4    3S1 3P2 5F1         (5)2( 2.0)   121796.8*
   485     5    3S1 3P2 5D1         (3)3( 2.0)   121797.2*
   486     3    3S1 3P2 7S1         (5)1( 1.0)   121801.3*
   487     5    3S1 3P2 5F1         (5)2( 0.0)   121867.2*
   488     5    3S1 3P2 5F1         (3)2( 1.0)   121868.8*
   489     5    3S1 3P2 5G1         (1)*( 1.0)   121874.0*
   490     5    3S1 3P2 5G1         (1)*( 2.0)   121874.0*
   491     5    3S1 3P2 5G1         (1)*( 3.0)   121874.0*
   492     5    3S1 3P2 5G1         (1)*( 4.0)   121874.0*
   493     5    3S1 3P2 5G1         (1)*( 5.0)   121874.0*
   494     5    3S1 3P2 5G1         (1)*( 6.0)   121874.0*
   495     5    3S1 3P2 5G1         (1)*( 2.0)   121874.0*
   496     5    3S1 3P2 5G1         (1)*( 3.0)   121874.0*
   497     5    3S1 3P2 5G1         (1)*( 4.0)   121874.0*
   498     5    3S1 3P2 5G1         (1)*( 5.0)   121874.0*
   499     5    3S1 3P2 5G1         (1)*( 6.0)   121874.0*
   500     5    3S1 3P2 5G1         (1)*( 7.0)   121874.0*
   501     5    3S1 3P2 5D1         (3)3( 3.0)   121877.5*
   502     5    3S1 3P2 5F1         (5)4( 6.0)   121895.9*
   503     4    3S1 3P2 7S1         (5)1( 2.0)   121896.3*
   504     5    3S1 3P2 5F1         (3)4( 5.0)   121912.6*
   505     5    3S1 3P2 5F1         (5)3( 1.0)   121927.3*
   506     5    3S1 3P2 5F1         (5)3( 2.0)   121934.9*
   507     5    3S1 3P2 5F1         (5)3( 3.0)   121960.0*
   508     5    3S1 3P2 5F1         (3)3( 2.0)   121968.3*
   509     5    3S1 3P2 5F1         (5)3( 4.0)   121974.4*
   510     5    3S1 3P2 5F1         (5)3( 5.0)   121976.4*
   511     5    3S1 3P2 5F1         (3)3( 3.0)   121993.1*
   512     5    3S1 3P2 5D1         (3)3( 4.0)   121995.6*
   513     5    3S1 3P2 5F1         (3)3( 4.0)   122000.1*
   514     5    3S1 3P2 7S1         (5)1( 3.0)   122044.7*
   515     3    3S1 3P2 7S1         (3)1( 0.0)   122083.3*
   516     4    3S1 3P2 7S1         (3)1( 1.0)   122167.7*
   517     5    3S1 3P2 7S1         (3)1( 2.0)   122328.7*
   518     3    3S1 3P2 6D1         (5)3( 1.0)   122362.4*
   519     3    3S1 3P2 6D1         (5)3( 2.0)   122382.6*
   520     3    3S1 3P2 6D1         (5)3( 3.0)   122418.5*
   521     5    3S1 3P2 5D1         (3)2( 1.0)   122445.9*
   522     3    3S1 3P2 7P1         (5)2( 0.0)   122474.5*
   523     5    3S1 3P2 5D1         (3)2( 2.0)   122481.0*
   524     3    3S1 3P2 7P1         (5)2( 1.0)   122482.1*
   525     4    3S1 3P2 6D1         (5)3( 4.0)   122483.2*
   526     3    3S1 3P2 7P1         (5)2( 2.0)   122509.9*
   527     5    3S1 3P2 5D1         (3)2( 3.0)   122517.6*
   528     3    3S1 3P2 7P1         (3)0( 1.0)   122537.9*
   529     4    3S1 3P2 6D1         (5)2( 0.0)   122573.8*
   530     4    3S1 3P2 6D1         (5)2( 1.0)   122579.0*
   531     4    3S1 3P2 7P1         (5)2( 3.0)   122588.7*
   532     3    3S1 3P2 6D1         (5)2( 2.0)   122589.9*
   533     5    3S1 3P2 6D1         (5)3( 5.0)   122594.4*
   534     4    3S1 3P2 7P1         (5)0( 2.0)   122607.6*
   535     4    3S1 3P2 6D1         (5)2( 3.0)   122610.2*
   536     4    3S1 3P2 7P1         (5)1( 1.0)   122650.1*
   537     5    3S1 3P2 6D1         (5)2( 4.0)   122688.0*
   538     4    3S1 3P2 7P1         (3)2( 1.0)   122698.0*
   539     5    3S1 3P2 7P1         (5)2( 4.0)   122719.8*
   540     4    3S1 3P2 7P1         (3)2( 2.0)   122767.7*
   541     5    3S1 3P2 7P1         (5)1( 3.0)   122781.0*
   542     5    3S1 3P2 7P1         (5)1( 2.0)   122785.4*
   543     4    3S1 3P2 6D1         (5)1( 3.0)   122821.9*
   544     4    3S1 3P2 6D1         (3)1( 2.0)   122832.5*
   545     4    3S1 3P2 6D1         (5)1( 2.0)   122878.5*
   546     4    3S1 3P2 7P1         (3)1( 0.0)   122878.8*
   547     4    3S1 3P2 6D1         (5)1( 1.0)   122902.8*
   548     5    3S1 3P2 7P1         (3)2( 3.0)   122911.0*
   549     5    3S1 3P2 6D1         (3)1( 1.0)   122926.9*
   550     5    3S1 3P2 7P1         (3)1( 1.0)   122953.5*
   551     5    3S1 3P2 6D1         (3)1( 0.0)   122974.3*
   552     3    3S1 3P2 6G1         (1)*( 3.0)   122988.3*
   553     3    3S1 3P2 6G1         (1)*( 4.0)   122988.3*
   554     3    3S1 3P2 6G1         (1)*( 4.0)   122988.3*
   555     3    3S1 3P2 6G1         (1)*( 5.0)   122988.3*
   556     3    3S1 3P2 6H1         (1)*( 4.0)   123007.6*
   557     3    3S1 3P2 6H1         (1)*( 5.0)   123007.6*
   558     3    3S1 3P2 6H1         (1)*( 5.0)   123007.6*
   559     3    3S1 3P2 6H1         (1)*( 6.0)   123007.6*
   560     3    3S1 3P2 6F1         (5)4( 2.0)   123012.6*
   561     3    3S1 3P2 6F1         (5)4( 3.0)   123013.7*
   562     3    3S1 3P2 6F1         (5)2( 4.0)   123014.6*
   563     5    3S1 3P2 7P1         (3)1( 2.0)   123019.6*
   564     3    3S1 3P2 6F1         (3)4( 3.0)   123023.4*
   565     5    3S1 3P2 6D1         (3)3( 2.0)   123051.9*
   566     4    3S1 3P2 6G1         (1)*( 2.0)   123085.3*
   567     4    3S1 3P2 6G1         (1)*( 3.0)   123085.3*
   568     4    3S1 3P2 6G1         (1)*( 4.0)   123085.3*
   569     4    3S1 3P2 6G1         (1)*( 5.0)   123085.3*
   570     4    3S1 3P2 6G1         (1)*( 3.0)   123085.3*
   571     4    3S1 3P2 6G1         (1)*( 4.0)   123085.3*
   572     4    3S1 3P2 6G1         (1)*( 5.0)   123085.3*
   573     4    3S1 3P2 6G1         (1)*( 6.0)   123085.3*
   574     4    3S1 3P2 6F1         (5)4( 4.0)   123092.5*
   575     4    3S1 3P2 6F1         (3)2( 3.0)   123093.5*
   576     3    3S1 3P2 8S1         (5)1( 1.0)   123101.3*
   577     4    3S1 3P2 6H1         (1)*( 3.0)   123104.7*
   578     4    3S1 3P2 6H1         (1)*( 4.0)   123104.7*
   579     4    3S1 3P2 6H1         (1)*( 5.0)   123104.7*
   580     4    3S1 3P2 6H1         (1)*( 6.0)   123104.7*
   581     4    3S1 3P2 6H1         (1)*( 4.0)   123104.7*
   582     4    3S1 3P2 6H1         (1)*( 5.0)   123104.7*
   583     4    3S1 3P2 6H1         (1)*( 6.0)   123104.7*
   584     4    3S1 3P2 6H1         (1)*( 7.0)   123104.7*
   585     4    3S1 3P2 6F1         (3)2( 2.0)   123105.6*
   586     4    3S1 3P2 6F1         (5)2( 3.0)   123107.1*
   587     4    3S1 3P2 6F1         (5)4( 5.0)   123120.8*
   588     5    3S1 3P2 6D1         (3)3( 3.0)   123127.9*
   589     4    3S1 3P2 6F1         (3)4( 4.0)   123130.4*
   590     4    3S1 3P2 6F1         (5)3( 1.0)   123136.9*
   591     4    3S1 3P2 6F1         (5)3( 2.0)   123143.0*
   592     4    3S1 3P2 8S1         (5)1( 2.0)   123196.0*
   593     5    3S1 3P2 6F1         (5)2( 0.0)   123239.4*
   594     5    3S1 3P2 6F1         (5)2( 1.0)   123240.6*
   595     5    3S1 3P2 6G1         (1)*( 1.0)   123244.3*
   596     5    3S1 3P2 6G1         (1)*( 2.0)   123244.3*
   597     5    3S1 3P2 6G1         (1)*( 3.0)   123244.3*
   598     5    3S1 3P2 6G1         (1)*( 4.0)   123244.3*
   599     5    3S1 3P2 6G1         (1)*( 5.0)   123244.3*
   600     5    3S1 3P2 6G1         (1)*( 6.0)   123244.3*
   601     5    3S1 3P2 6G1         (1)*( 2.0)   123244.3*
   602     5    3S1 3P2 6G1         (1)*( 3.0)   123244.3*
   603     5    3S1 3P2 6G1         (1)*( 4.0)   123244.3*
   604     5    3S1 3P2 6G1         (1)*( 5.0)   123244.3*
   605     5    3S1 3P2 6G1         (1)*( 6.0)   123244.3*
   606     5    3S1 3P2 6G1         (1)*( 7.0)   123244.3*
   607     5    3S1 3P2 6D1         (3)3( 4.0)   123252.2*
   608     5    3S1 3P2 6F1         (5)4( 6.0)   123254.7*
   609     3    3S1 3P2 8S1         (3)1( 0.0)   123259.5*
   610     5    3S1 3P2 6H1         (1)*( 2.0)   123263.6*
   611     5    3S1 3P2 6H1         (1)*( 3.0)   123263.6*
   612     5    3S1 3P2 6H1         (1)*( 4.0)   123263.6*
   613     5    3S1 3P2 6H1         (1)*( 5.0)   123263.6*
   614     5    3S1 3P2 6H1         (1)*( 6.0)   123263.6*
   615     5    3S1 3P2 6H1         (1)*( 7.0)   123263.6*
   616     5    3S1 3P2 6H1         (1)*( 3.0)   123263.6*
   617     5    3S1 3P2 6H1         (1)*( 4.0)   123263.6*
   618     5    3S1 3P2 6H1         (1)*( 5.0)   123263.6*
   619     5    3S1 3P2 6H1         (1)*( 6.0)   123263.6*
   620     5    3S1 3P2 6H1         (1)*( 7.0)   123263.6*
   621     5    3S1 3P2 6H1         (1)*( 8.0)   123263.6*
   622     5    3S1 3P2 6F1         (3)2( 1.0)   123265.1*
   623     5    3S1 3P2 6F1         (3)4( 5.0)   123266.2*
   624     5    3S1 3P2 6F1         (5)2( 2.0)   123268.6*
   625     5    3S1 3P2 6F1         (5)3( 3.0)   123287.1*
   626     5    3S1 3P2 6F1         (3)3( 2.0)   123291.6*
   627     5    3S1 3P2 6F1         (5)3( 4.0)   123297.2*
   628     5    3S1 3P2 6F1         (5)3( 5.0)   123298.1*
   629     5    3S1 3P2 6F1         (3)3( 3.0)   123309.5*
   630     5    3S1 3P2 6F1         (3)3( 4.0)   123313.8*
   631     4    3S1 3P2 8S1         (3)1( 1.0)   123345.8*
   632     5    3S1 3P2 8S1         (5)1( 3.0)   123346.6*
   633     5    3S1 3P2 6D1         (3)2( 1.0)   123420.0*
   634     3    3S1 3P2 7D1         (5)3( 1.0)   123439.3*
   635     3    3S1 3P2 7D1         (5)3( 2.0)   123454.8*
   636     5    3S1 3P2 6D1         (3)2( 2.0)   123460.6*
   637     3    3S1 3P2 7D1         (5)3( 3.0)   123484.6*
   638     5    3S1 3P2 6D1         (3)2( 3.0)   123493.4*
   639     3    3S1 3P2 8P1         (5)2( 0.0)   123501.1*
   640     3    3S1 3P2 8P1         (5)2( 1.0)   123505.4*
   641     5    3S1 3P2 8S1         (3)1( 2.0)   123507.0*
   642     3    3S1 3P2 8P1         (5)2( 2.0)   123524.3*
   643     4    3S1 3P2 7D1         (5)3( 4.0)   123551.7*
   644     3    3S1 3P2 8P1         (3)0( 1.0)   123570.6*
   645     4    3S1 3P2 7D1         (5)2( 0.0)   123598.2*
   646     4    3S1 3P2 7D1         (5)2( 1.0)   123601.7*
   647     4    3S1 3P2 8P1         (5)2( 3.0)   123607.9*
   648     3    3S1 3P2 7D1         (5)2( 2.0)   123608.4*
   649     4    3S1 3P2 8P1         (5)0( 2.0)   123615.8*
   650     4    3S1 3P2 7D1         (5)2( 3.0)   123620.6*
   651     4    3S1 3P2 8P1         (5)1( 1.0)   123633.9*
   652     4    3S1 3P2 8P1         (3)2( 1.0)   123661.5*
   653     5    3S1 3P2 7D1         (5)3( 5.0)   123674.4*
   654     4    3S1 3P2 8P1         (3)2( 2.0)   123713.0*
   655     5    3S1 3P2 7D1         (5)2( 4.0)   123724.4*
   656     4    3S1 3P2 7D1         (3)1( 2.0)   123741.4*
   657     5    3S1 3P2 8P1         (5)2( 4.0)   123747.2*
   658     4    3S1 3P2 8P1         (3)1( 0.0)   123775.3*
   659     5    3S1 3P2 8P1         (5)1( 3.0)   123781.6*
   660     5    3S1 3P2 8P1         (5)1( 2.0)   123785.8*
   661     4    3S1 3P2 7D1         (5)1( 3.0)   123787.6*
   662     3    3S1 3P2 7G1         (1)*( 3.0)   123811.8*
   663     3    3S1 3P2 7G1         (1)*( 4.0)   123811.8*
   664     3    3S1 3P2 7G1         (1)*( 4.0)   123811.8*
   665     3    3S1 3P2 7G1         (1)*( 5.0)   123811.8*
   666     3    3S1 3P2 7H1         (1)*( 4.0)   123823.9*
   667     3    3S1 3P2 7H1         (1)*( 5.0)   123823.9*
   668     3    3S1 3P2 7H1         (1)*( 5.0)   123823.9*
   669     3    3S1 3P2 7H1         (1)*( 6.0)   123823.9*
   670     4    3S1 3P2 7D1         (5)1( 2.0)   123826.1*
   671     3    3S1 3P2 7F1         (5)4( 2.0)   123827.4*
   672     3    3S1 3P2 7F1         (5)4( 3.0)   123828.1*
   673     3    3S1 3P2 7F1         (5)2( 4.0)   123829.2*
   674     3    3S1 3P2 7I1         (1)*( 5.0)   123829.3*
   675     3    3S1 3P2 7I1         (1)*( 6.0)   123829.3*
   676     3    3S1 3P2 7I1         (1)*( 6.0)   123829.3*
   677     3    3S1 3P2 7I1         (1)*( 7.0)   123829.3*
   678     4    3S1 3P2 7D1         (3)1( 1.0)   123829.7*
   679     3    3S1 3P2 7F1         (3)4( 3.0)   123835.4*
   680     5    3S1 3P2 7D1         (3)3( 2.0)   123848.6*
   681     5    3S1 3P2 7D1         (5)1( 1.0)   123850.2*
   682     5    3S1 3P2 8P1         (3)2( 3.0)   123861.0*
   683     5    3S1 3P2 8P1         (3)1( 1.0)   123866.6*
   684     5    3S1 3P2 7D1         (3)1( 0.0)   123891.0*
   685     4    3S1 3P2 7G1         (1)*( 2.0)   123908.8*
   686     4    3S1 3P2 7G1         (1)*( 3.0)   123908.8*
   687     4    3S1 3P2 7G1         (1)*( 4.0)   123908.8*
   688     4    3S1 3P2 7G1         (1)*( 5.0)   123908.8*
   689     4    3S1 3P2 7G1         (1)*( 3.0)   123908.8*
   690     4    3S1 3P2 7G1         (1)*( 4.0)   123908.8*
   691     4    3S1 3P2 7G1         (1)*( 5.0)   123908.8*
   692     4    3S1 3P2 7G1         (1)*( 6.0)   123908.8*
   693     4    3S1 3P2 7F1         (5)4( 4.0)   123912.6*
   694     4    3S1 3P2 7F1         (3)2( 3.0)   123913.2*
   695     5    3S1 3P2 7D1         (3)3( 3.0)   123918.0*
   696     4    3S1 3P2 7H1         (1)*( 3.0)   123920.9*
   697     4    3S1 3P2 7H1         (1)*( 4.0)   123920.9*
   698     4    3S1 3P2 7H1         (1)*( 5.0)   123920.9*
   699     4    3S1 3P2 7H1         (1)*( 6.0)   123920.9*
   700     4    3S1 3P2 7H1         (1)*( 4.0)   123920.9*
   701     4    3S1 3P2 7H1         (1)*( 5.0)   123920.9*
   702     4    3S1 3P2 7H1         (1)*( 6.0)   123920.9*
   703     4    3S1 3P2 7H1         (1)*( 7.0)   123920.9*
   704     4    3S1 3P2 7F1         (3)2( 2.0)   123922.1*
   705     5    3S1 3P2 8P1         (3)1( 2.0)   123922.4*
   706     4    3S1 3P2 7F1         (5)2( 3.0)   123923.5*
   707     4    3S1 3P2 7I1         (1)*( 4.0)   123926.3*
   708     4    3S1 3P2 7I1         (1)*( 5.0)   123926.3*
   709     4    3S1 3P2 7I1         (1)*( 6.0)   123926.3*
   710     4    3S1 3P2 7I1         (1)*( 7.0)   123926.3*
   711     4    3S1 3P2 7I1         (1)*( 5.0)   123926.3*
   712     4    3S1 3P2 7I1         (1)*( 6.0)   123926.3*
   713     4    3S1 3P2 7I1         (1)*( 7.0)   123926.3*
   714     4    3S1 3P2 7I1         (1)*( 8.0)   123926.3*
   715     4    3S1 3P2 7F1         (5)4( 5.0)   123931.7*
   716     4    3S1 3P2 7F1         (3)4( 4.0)   123938.6*
   717     4    3S1 3P2 7F1         (5)3( 1.0)   123942.9*
   718     4    3S1 3P2 7F1         (3)3( 2.0)   123948.2*
   719     6    3S1 3P2 4P1         (3)2( 1.0)   124001.2*
   720     6    3S1 3P2 4P1         (3)2( 2.0)   124003.6*
   721     6    3S1 3P2 4P1         (3)2( 3.0)   124007.1*
   722     5    3S1 3P2 7D1         (3)3( 4.0)   124049.8*
   723     5    3S1 3P2 7F1         (5)2( 0.0)   124064.4*
   724     5    3S1 3P2 7F1         (5)2( 1.0)   124065.1*
   725     5    3S1 3P2 7G1         (1)*( 1.0)   124067.8*
   726     5    3S1 3P2 7G1         (1)*( 2.0)   124067.8*
   727     5    3S1 3P2 7G1         (1)*( 3.0)   124067.8*
   728     5    3S1 3P2 7G1         (1)*( 4.0)   124067.8*
   729     5    3S1 3P2 7G1         (1)*( 5.0)   124067.8*
   730     5    3S1 3P2 7G1         (1)*( 6.0)   124067.8*
   731     5    3S1 3P2 7G1         (1)*( 2.0)   124067.8*
   732     5    3S1 3P2 7G1         (1)*( 3.0)   124067.8*
   733     5    3S1 3P2 7G1         (1)*( 4.0)   124067.8*
   734     5    3S1 3P2 7G1         (1)*( 5.0)   124067.8*
   735     5    3S1 3P2 7G1         (1)*( 6.0)   124067.8*
   736     5    3S1 3P2 7G1         (1)*( 7.0)   124067.8*
   737     5    3S1 3P2 7F1         (5)4( 6.0)   124073.5*
   738     5    3S1 3P2 7F1         (3)2( 1.0)   124078.1*
   739     5    3S1 3P2 7F1         (5)2( 2.0)   124079.8*
   740     5    3S1 3P2 7H1         (1)*( 2.0)   124079.9*
   741     5    3S1 3P2 7H1         (1)*( 3.0)   124079.9*
   742     5    3S1 3P2 7H1         (1)*( 4.0)   124079.9*
   743     5    3S1 3P2 7H1         (1)*( 5.0)   124079.9*
   744     5    3S1 3P2 7H1         (1)*( 6.0)   124079.9*
