SEQ='BE'     NUCCHG=10                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  22551270.0   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S1             (2)0( 0.5)        0.0 
     2          1S2 2P1             (2)1( 0.5)   127738.1 
     3          1S2 2P1             (2)1( 1.5)   129773.8 

   IC RESOLVED LEVEL INDEXING           BWNR=  24220021.0   NLVL= 466
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   288     3    1S2 2P1 6H1         (3)5( 6.0)  1649046.2 
   289     3    1S2 2P1 6G1         (3)3( 4.0)  1649091.1 
   290     3    1S2 2P1 6G1         (1)3( 3.0)  1649093.4 
   291     3    1S2 2P1 6H1         (3)5( 4.0)  1649102.9 
   292     3    1S2 2P1 6F1         (3)2( 2.0)  1649104.0 
   293     3    1S2 2P1 6H1         (3)5( 5.0)  1649105.7 
   294     3    1S2 2P1 6H1         (1)6( 6.0)  1649229.0 
   295     3    1S2 2P1 6H1         (3)6( 7.0)  1649231.7 
   296     3    1S2 2P1 6G1         (3)5( 6.0)  1649264.2 
   297     3    1S2 2P1 6G1         (1)5( 5.0)  1649277.0 
   298     3    1S2 2P1 6H1         (3)4( 3.0)  1649283.2 
   299     3    1S2 2P1 6H1         (3)4( 4.0)  1649286.4 
   300     3    1S2 2P1 6G1         (3)3( 2.0)  1649388.8 
   301     3    1S2 2P1 6F1         (1)4( 4.0)  1649399.7 
   302     3    1S2 2P1 6G1         (3)3( 3.0)  1649401.3 
   303     3    1S2 2P1 6F1         (3)2( 1.0)  1649430.4 
   304     3    1S2 2P1 6F1         (1)2( 2.0)  1649621.2 
   305     3    1S2 2P1 6D1         (1)3( 3.0)  1650066.4 
   306     3    1S2 2P1 6D1         (1)1( 1.0)  1650254.6 
   307     2    1S2 2P1 7S1         (3)1( 0.0)  1680965.3*     0.00E+00
   308     2    1S2 2P1 7S1         (3)1( 1.0)  1681123.8*     0.00E+00
   309     3    1S2 2P1 7S1         (3)1( 2.0)  1683001.0*     0.00E+00  0.00E+00
   310     3    1S2 2P1 7S1         (1)1( 1.0)  1683414.4*     0.00E+00  0.00E+00
   311     2    1S2 2P1 7P1         (3)2( 1.0)  1683457.5*     0.00E+00
   312     2    1S2 2P1 7P1         (3)0( 1.0)  1684011.6*     0.00E+00
   313     2    1S2 2P1 7P1         (3)2( 2.0)  1684041.0*     0.00E+00
   314     2    1S2 2P1 7P1         (3)1( 0.0)  1684758.6*     0.00E+00
   315     2    1S2 2P1 7D1         (3)3( 2.0)  1685260.6*     0.00E+00
   316     3    1S2 2P1 7P1         (1)1( 1.0)  1685596.3*     0.00E+00  0.00E+00
   317     3    1S2 2P1 7P1         (3)2( 3.0)  1685609.3*     0.00E+00  0.00E+00
   318     2    1S2 2P1 7D1         (3)3( 3.0)  1685823.1*     0.00E+00
   319     2    1S2 2P1 7D1         (3)2( 2.0)  1685907.6*     0.00E+00
   320     3    1S2 2P1 7P1         (3)1( 1.0)  1686232.5*     0.00E+00  0.00E+00
   321     3    1S2 2P1 7P1         (3)1( 2.0)  1686243.9*     0.00E+00  0.00E+00
   322     2    1S2 2P1 7D1         (3)2( 1.0)  1686394.6*     0.00E+00
   323     2    1S2 2P1 7F1         (3)4( 3.0)  1686514.7*     0.00E+00
   324     2    1S2 2P1 7F1         (3)3( 3.0)  1686587.4*     0.00E+00
   325     2    1S2 2P1 7F1         (3)4( 4.0)  1686647.3*     0.00E+00
   326     2    1S2 2P1 7F1         (3)3( 2.0)  1686650.7*     0.00E+00
   327     2    1S2 2P1 7G1         (1)4( 4.0)  1686723.7*     0.00E+00
   328     2    1S2 2P1 7G1         (3)5( 4.0)  1686725.8*     0.00E+00
   329     2    1S2 2P1 7G1         (3)4( 3.0)  1686726.5*     0.00E+00
   330     2    1S2 2P1 7G1         (3)5( 5.0)  1686735.9*     0.00E+00
   331     2    1S2 2P1 7H1         (1)4( 4.0)  1686742.7*     0.00E+00
   332     2    1S2 2P1 7H1         (1)5( 5.0)  1686744.3*     0.00E+00
   333     2    1S2 2P1 7H1         (3)5( 5.0)  1686744.6*     0.00E+00
   334     2    1S2 2P1 7H1         (3)6( 6.0)  1686746.6*     0.00E+00
   335     2    1S2 2P1 7I1         (1)5( 5.0)  1686747.4*     0.00E+00
   336     2    1S2 2P1 7I1         (3)7( 6.0)  1686748.0*     0.00E+00
   337     2    1S2 2P1 7I1         (3)5( 6.0)  1686748.8*     0.00E+00
