  HE
 24.58
  6.00000  0.00000 -0.66030  1.00000    0.1900E 03    0.1331E 02    0.2461E-01
  6.00000  0.00000 -0.66030  1.00000    0.2100E 03    0.1478E 02    0.1796E-01
  6.00000  0.00000 -0.66030  1.00000    0.2400E 03    0.1698E 02    0.1184E-01
  6.00000  0.00000 -0.66030  1.00000    0.2700E 03    0.1919E 02    0.8182E-02
  6.00000  0.00000 -0.66030  1.00000    0.3000E 03    0.2140E 02    0.5853E-02
  6.00000  0.00000 -0.66030  1.00000    0.3300E 03    0.2360E 02    0.4316E-02
  6.00000  0.00000 -0.66030  1.00000    0.3600E 03    0.2581E 02    0.3251E-02
  6.00000  0.00000 -0.66030  1.00000    0.3900E 03    0.2801E 02    0.2495E-02
  6.00000  0.00000 -0.66030  1.00000    0.4200E 03    0.3022E 02    0.1951E-02
  6.00000  0.00000 -0.66030  1.00000    0.4500E 03    0.3242E 02    0.1545E-02
  6.00000  0.00000 -0.66030  1.00000    0.4800E 03    0.3463E 02    0.1242E-02
  6.00000  0.00000 -0.66030  1.00000    0.5100E 03    0.3683E 02    0.1008E-02
  6.00000  0.00000 -0.66030  1.00000    0.5400E 03    0.3904E 02    0.8288E-03
  6.00000  0.00000 -0.66030  1.00000    0.5700E 03    0.4125E 02    0.6868E-03
  6.00000  0.00000 -0.66030  1.00000    0.6000E 03    0.4345E 02    0.5731E-03
  6.00000  0.00000 -0.66030  1.00000    0.6300E 03    0.4566E 02    0.4844E-03
  6.00000  0.00000 -0.66030  1.00000    0.6600E 03    0.4786E 02    0.4123E-03
  6.00000  0.00000 -0.66030  1.00000    0.6900E 03    0.5007E 02    0.3534E-03
  6.00000  0.00000 -0.66030  1.00000    0.7200E 03    0.5227E 02    0.3055E-03
  6.00000  0.00000 -0.66030  1.00000    0.7500E 03    0.5448E 02    0.2646E-03
  6.00000  0.00000 -0.66030  1.00000    0.7800E 03    0.5668E 02    0.2302E-03
  6.00000  0.00000 -0.66030  1.00000    0.8100E 03    0.5889E 02    0.2017E-03
  6.00000  0.00000 -0.66030  1.00000    0.8400E 03    0.6110E 02    0.1773E-03
  6.00000  0.00000 -0.66030  1.00000    0.8700E 03    0.6330E 02    0.1562E-03
  6.00000  0.00000 -0.66030  1.00000    0.9000E 03    0.6551E 02    0.1385E-03
  6.00000  0.00000 -0.66030  1.00000    0.9300E 03    0.6771E 02    0.1233E-03
  6.00000  0.00000 -0.66030  1.00000    0.9600E 03    0.6992E 02    0.1097E-03
  6.00000  0.00000 -0.66030  1.00000    0.9900E 03    0.7212E 02    0.9807E-04
  6.00000  0.00000 -0.66030  1.00000    0.1000E 04    0.7286E 02    0.9456E-04
  6.00000  0.00000 -0.66030  1.00000    0.1100E 04    0.8021E 02    0.6599E-04
  6.00000  0.00000 -0.66030  1.00000    0.1200E 04    0.8756E 02    0.4742E-04
  6.00000  0.00000 -0.66030  1.00000    0.1300E 04    0.9491E 02    0.3527E-04
  6.00000  0.00000 -0.66030  1.00000    0.1400E 04    0.1023E 03    0.2678E-04
  6.00000  0.00000 -0.66030  1.00000    0.1500E 04    0.1096E 03    0.2075E-04
  6.00000  0.00000 -0.66030  1.00000    0.1600E 04    0.1170E 03    0.1614E-04
  6.00000  0.00000 -0.66030  1.00000    0.1700E 04    0.1243E 03    0.1278E-04
  6.00000  0.00000 -0.66030  1.00000    0.1800E 04    0.1317E 03    0.1023E-04
  6.00000  0.00000 -0.66030  1.00000    0.1900E 04    0.1390E 03    0.8206E-05
  6.00000  0.00000 -0.66030  1.00000    0.2000E 04    0.1464E 03    0.6665E-05
  6.00000  0.00000 -0.66030  1.00000    0.2100E 04    0.1537E 03    0.5528E-05
